Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Qyntel Woods,2005-06,6.71,3.88,0.96,0.27,0.65,NYK,25.0,49,16,1013,0.508,0.367,49,76,0.645,Qyntel Woods,1.24,2.0,0.45,1.22,2.63,5.18,0.9
Metta World Peace,1999-00,12.03,4.28,2.81,0.54,1.65,CHI,20.0,72,63,2238,0.407,0.314,188,279,0.674,Metta World Peace,2.31,2.2,0.83,2.65,4.29,10.54,0.86
Metta World Peace,2000-01,11.93,3.87,3.0,0.59,2.0,CHI,21.0,76,74,2363,0.401,0.291,210,280,0.75,Metta World Peace,2.09,3.3,0.57,1.95,4.3,10.72,0.78
Metta World Peace,2001-02,15.59,4.85,2.85,0.85,2.78,CHI,22.0,27,26,822,0.433,0.396,81,129,0.628,Metta World Peace,2.56,4.0,1.33,3.37,5.63,13.0,1.48
Metta World Peace,2001-02,10.93,5.0,1.79,0.57,2.36,IND,22.0,28,24,820,0.411,0.215,55,75,0.733,Metta World Peace,1.75,3.9,0.61,2.82,4.18,10.18,1.18
Metta World Peace,2001-02,13.22,4.93,2.31,0.71,2.56,TOT,22.0,55,50,1641,0.423,0.312,136,204,0.667,Metta World Peace,2.15,3.9,0.96,3.09,4.89,11.56,1.33
Metta World Peace,2002-03,15.48,5.25,2.87,0.72,2.3,IND,23.0,69,67,2317,0.428,0.336,273,371,0.736,Metta World Peace,2.1,3.5,1.03,3.06,5.25,12.26,1.46
Metta World Peace,2003-04,18.26,5.27,3.73,0.68,2.08,IND,24.0,73,71,2713,0.421,0.31,322,439,0.733,Metta World Peace,2.77,2.7,1.03,3.32,6.41,15.23,1.37
Metta World Peace,2004-05,24.57,6.43,3.14,0.86,1.71,IND,25.0,7,7,291,0.496,0.412,47,51,0.922,Metta World Peace,2.43,3.9,1.0,2.43,8.43,17.0,1.14
Metta World Peace,2005-06,19.38,4.88,2.19,0.69,2.62,IND,26.0,16,16,603,0.46,0.333,74,121,0.612,Metta World Peace,2.69,2.8,1.12,3.38,6.81,14.81,1.62
Metta World Peace,2005-06,16.85,5.2,4.2,0.75,2.0,SAC,26.0,40,40,1604,0.383,0.302,132,184,0.717,Metta World Peace,2.2,3.0,1.5,4.97,6.02,15.75,1.23
Metta World Peace,2005-06,17.57,5.11,3.62,0.73,2.18,TOT,26.0,56,56,2207,0.404,0.308,206,305,0.675,Metta World Peace,2.34,2.9,1.39,4.52,6.25,15.48,1.34
Metta World Peace,2006-07,18.8,6.49,3.36,0.61,2.13,SAC,27.0,70,65,2641,0.44,0.358,307,415,0.74,Metta World Peace,2.09,2.9,1.33,3.71,6.54,14.86,1.46
Metta World Peace,2007-08,20.49,5.75,3.49,0.67,2.33,SAC,28.0,57,54,2172,0.453,0.38,212,295,0.719,Metta World Peace,2.6,2.8,1.47,3.88,7.65,16.88,1.77
Metta World Peace,2008-09,17.12,5.2,3.32,0.35,1.52,HOU,29.0,69,55,2452,0.401,0.399,196,262,0.748,Metta World Peace,2.03,2.2,2.22,5.55,6.03,15.03,0.94
Metta World Peace,2009-10,10.97,4.3,3.04,0.27,1.38,LAL,30.0,77,77,2605,0.414,0.355,128,186,0.688,Metta World Peace,1.57,2.1,1.36,3.84,3.97,9.61,1.29
Metta World Peace,2010-11,8.5,3.26,2.13,0.44,1.51,LAL,31.0,82,82,2410,0.397,0.356,92,136,0.676,Metta World Peace,1.1,2.2,1.01,2.84,3.18,8.02,1.22
Metta World Peace,2011-12,7.7,3.41,2.19,0.42,1.08,LAL,32.0,64,45,1720,0.394,0.296,71,115,0.617,Metta World Peace,1.08,2.1,0.88,2.95,2.86,7.27,1.11
Metta World Peace,2012-13,12.39,4.96,1.49,0.56,1.63,LAL,33.0,75,66,2530,0.403,0.342,124,169,0.734,Metta World Peace,1.31,2.6,1.88,5.49,4.43,10.99,1.35
Metta World Peace,2013-14,4.79,2.03,0.59,0.28,0.83,NYK,34.0,29,1,388,0.397,0.315,10,16,0.625,Metta World Peace,0.66,1.5,0.59,1.86,1.93,4.86,0.62
Metta World Peace,2015-16,5.03,2.54,0.77,0.31,0.63,LAL,36.0,35,5,590,0.311,0.31,40,57,0.702,Metta World Peace,0.43,1.9,0.74,2.4,1.57,5.06,0.54
Metta World Peace,2016-17,2.28,0.8,0.44,0.08,0.4,LAL,37.0,25,2,160,0.279,0.237,10,16,0.625,Metta World Peace,0.28,0.7,0.36,1.52,0.76,2.72,0.2
Antoine Wright,2005-06,1.79,0.77,0.31,0.08,0.1,NJN,22.0,39,0,370,0.358,0.067,11,22,0.5,Antoine Wright,0.54,1.1,0.03,0.38,0.74,2.08,0.21
Antoine Wright,2006-07,4.49,2.78,0.87,0.16,0.48,NJN,23.0,63,23,1137,0.438,0.322,44,73,0.603,Antoine Wright,0.68,1.9,0.3,0.94,1.75,3.98,0.6
Antoine Wright,2007-08,7.27,3.05,1.63,0.41,0.63,NJN,24.0,41,10,1056,0.401,0.267,41,58,0.707,Antoine Wright,0.95,2.6,0.66,2.46,2.8,7.0,0.85
Antoine Wright,2007-08,3.47,1.47,0.87,0.27,0.13,DAL,24.0,15,0,176,0.5,0.556,5,9,0.556,Antoine Wright,0.73,1.5,0.33,0.6,1.4,2.8,0.33
Antoine Wright,2007-08,6.25,2.62,1.43,0.38,0.5,TOT,24.0,56,10,1231,0.413,0.291,46,67,0.687,Antoine Wright,0.89,2.3,0.57,1.96,2.43,5.88,0.71
Antoine Wright,2008-09,7.29,2.09,1.18,0.42,0.71,DAL,25.0,65,53,1552,0.415,0.302,71,95,0.747,Antoine Wright,0.83,2.6,0.69,2.29,2.75,6.63,0.48
Antoine Wright,2009-10,6.49,2.84,1.06,0.16,0.45,TOR,26.0,67,10,1392,0.406,0.335,53,77,0.688,Antoine Wright,0.87,2.0,0.87,2.58,2.42,5.96,0.57
Antoine Wright,2010-11,0.29,0.43,0.0,0.0,0.14,SAC,27.0,7,0,31,0.125,0.0,0,0,0.0,Antoine Wright,0.14,0.4,0.0,0.57,0.14,1.14,0.29
Bracey Wright,2005-06,8.86,2.57,0.71,0.0,0.14,MIN,21.0,7,0,135,0.412,0.353,14,16,0.875,Bracey Wright,1.14,1.1,0.86,2.43,3.0,7.29,0.43
Bracey Wright,2006-07,3.53,1.11,0.79,0.05,0.47,MIN,22.0,19,0,190,0.4,0.3,13,18,0.722,Bracey Wright,0.32,0.3,0.32,1.05,1.26,3.16,0.37
Brandan Wright,2007-08,3.97,2.61,0.24,0.58,0.16,GSW,20.0,38,6,376,0.554,0.0,27,40,0.675,Brandan Wright,0.34,0.9,0.0,0.0,1.63,2.95,1.0
Brandan Wright,2008-09,8.28,4.03,0.54,0.95,0.56,GSW,21.0,39,23,688,0.528,0.0,63,85,0.741,Brandan Wright,0.59,1.9,0.0,0.1,3.33,6.31,1.59
Brandan Wright,2010-11,3.95,1.95,0.24,0.48,0.14,GSW,23.0,21,1,195,0.603,0.0,7,14,0.5,Brandan Wright,0.48,0.9,0.0,0.0,1.81,3.0,0.67
Brandan Wright,2010-11,3.62,3.0,0.44,0.44,0.5,NJN,23.0,16,1,184,0.407,0.0,14,17,0.824,Brandan Wright,0.25,0.9,0.0,0.0,1.38,3.38,1.06
Brandan Wright,2010-11,3.81,2.41,0.32,0.46,0.3,TOT,23.0,37,2,379,0.513,0.0,21,31,0.677,Brandan Wright,0.38,0.9,0.0,0.0,1.62,3.16,0.84
Brandan Wright,2011-12,6.94,3.55,0.27,1.29,0.45,DAL,24.0,49,0,791,0.618,0.0,52,82,0.634,Brandan Wright,0.43,1.2,0.0,0.02,2.94,4.76,1.27
Brandan Wright,2012-13,8.45,4.06,0.59,1.19,0.41,DAL,25.0,64,16,1149,0.597,0.0,59,96,0.615,Brandan Wright,0.53,1.2,0.0,0.05,3.77,6.31,1.33
Brandan Wright,2013-14,9.05,4.21,0.53,0.95,0.55,DAL,26.0,58,0,1077,0.677,0.0,77,106,0.726,Brandan Wright,0.6,1.6,0.0,0.0,3.86,5.71,1.76
Brandan Wright,2014-15,8.81,4.07,0.37,1.56,0.63,DAL,27.0,27,0,505,0.748,0.0,36,48,0.75,Brandan Wright,0.48,1.6,0.0,0.0,3.74,5.0,1.89
Brandan Wright,2014-15,3.25,2.12,1.0,0.62,0.12,BOS,27.0,8,0,86,0.571,0.0,2,4,0.5,Brandan Wright,0.62,0.5,0.0,0.0,1.5,2.62,0.88
Brandan Wright,2014-15,7.0,4.85,0.57,1.18,0.8,PHX,27.0,40,7,858,0.58,0.0,40,60,0.667,Brandan Wright,0.4,1.4,0.0,0.08,3.0,5.18,1.75
Brandan Wright,2014-15,7.25,4.28,0.55,1.25,0.67,TOT,27.0,75,7,1449,0.642,0.0,78,112,0.696,Brandan Wright,0.45,1.4,0.0,0.04,3.11,4.84,1.71
Brandan Wright,2015-16,6.92,3.58,0.5,1.25,0.42,MEM,28.0,12,2,212,0.673,0.0,13,24,0.542,Brandan Wright,0.83,1.8,0.0,0.0,2.92,4.33,1.17
Brandan Wright,2016-17,6.75,2.79,0.54,0.71,0.39,MEM,29.0,28,5,447,0.615,0.0,23,35,0.657,Brandan Wright,0.36,1.5,0.0,0.04,2.96,4.82,1.11
Brandan Wright,2017-18,5.0,3.44,0.48,0.93,0.48,MEM,30.0,27,1,366,0.576,0.0,21,33,0.636,Brandan Wright,0.3,1.1,0.0,0.0,2.11,3.67,1.19
Brandan Wright,2017-18,4.0,2.0,0.0,1.0,0.0,HOU,30.0,1,0,15,0.667,0.0,0,0,0.0,Brandan Wright,0.0,3.0,0.0,0.0,2.0,3.0,1.0
Brandan Wright,2017-18,4.96,3.39,0.46,0.93,0.46,TOT,30.0,28,1,381,0.578,0.0,21,33,0.636,Brandan Wright,0.29,1.1,0.0,0.0,2.11,3.64,1.18
Chris Wright,2011-12,2.92,1.88,0.17,0.54,0.29,GSW,23.0,24,1,186,0.511,0.0,24,31,0.774,Chris Wright,0.33,0.9,0.0,0.0,0.96,1.88,0.79
Chris Wright,2013-14,6.0,2.5,0.62,0.62,0.88,MIL,25.0,8,0,126,0.6,0.0,6,15,0.4,Chris Wright,0.62,2.1,0.0,0.12,2.62,4.38,1.25
Delon Wright,2015-16,3.81,1.37,1.15,0.11,0.3,TOR,24.0,27,1,229,0.45,0.385,26,35,0.743,Delon Wright,0.59,0.3,0.19,0.48,1.33,2.96,0.3
Delon Wright,2016-17,5.56,1.78,2.11,0.41,1.0,TOR,25.0,27,0,446,0.422,0.333,42,55,0.764,Delon Wright,0.93,1.1,0.37,1.11,1.81,4.3,0.59
Delon Wright,2017-18,8.04,2.87,2.9,0.48,1.04,TOR,26.0,69,4,1433,0.465,0.366,97,117,0.829,Delon Wright,1.13,1.2,0.81,2.22,2.91,6.26,0.65
Delon Wright,2018-19,6.88,2.55,2.24,0.31,0.94,TOR,27.0,49,2,897,0.433,0.333,53,61,0.869,Delon Wright,0.76,1.1,0.61,1.84,2.59,5.98,0.8
Delon Wright,2018-19,12.15,5.42,5.31,0.58,1.62,MEM,27.0,26,11,802,0.434,0.256,66,89,0.742,Delon Wright,1.54,1.9,0.77,3.0,4.42,10.19,1.12
Delon Wright,2018-19,8.71,3.55,3.31,0.4,1.17,TOT,27.0,75,13,1698,0.434,0.298,119,150,0.793,Delon Wright,1.03,1.4,0.67,2.24,3.23,7.44,0.91
Delon Wright,2019-20,6.9,3.84,3.34,0.3,1.16,DAL,28.0,73,5,1570,0.462,0.37,77,100,0.77,Delon Wright,1.0,1.3,0.64,1.74,2.6,5.63,0.96
Delon Wright,2020-21,10.39,4.56,5.03,0.53,1.61,DET,29.0,36,31,1052,0.464,0.348,71,90,0.789,Delon Wright,1.33,1.2,0.86,2.47,3.78,8.14,1.03
Delon Wright,2020-21,10.04,3.89,3.59,0.41,1.59,SAC,29.0,27,8,696,0.462,0.398,30,36,0.833,Delon Wright,1.3,1.1,1.22,3.07,3.85,8.33,1.04
Delon Wright,2020-21,10.24,4.27,4.41,0.48,1.6,TOT,29.0,63,39,1748,0.463,0.372,101,126,0.802,Delon Wright,1.32,1.2,1.02,2.73,3.81,8.22,1.03
Delon Wright,2021-22,4.44,2.86,2.44,0.25,1.21,ATL,30.0,77,8,1453,0.454,0.379,54,63,0.857,Delon Wright,0.58,0.7,0.57,1.51,1.58,3.49,0.65
Delon Wright,2022-23,7.38,3.6,3.88,0.34,1.84,WAS,31.0,50,14,1221,0.474,0.345,52,60,0.867,Delon Wright,0.88,1.2,0.82,2.38,2.76,5.82,1.16
Delon Wright,2023-24,4.06,1.79,2.48,0.24,1.06,WAS,32.0,33,0,456,0.393,0.368,24,29,0.828,Delon Wright,0.33,0.7,0.42,1.15,1.45,3.7,0.39
Delon Wright,2023-24,5.43,1.93,2.64,0.21,1.36,MIA,32.0,14,1,286,0.394,0.367,13,16,0.813,Delon Wright,0.21,0.7,0.79,2.14,1.86,4.71,0.43
