Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Cory Joseph,2011-12,2.0,0.86,1.17,0.1,0.24,SAS,20.0,29,1,266,0.314,0.2,11,17,0.647,Cory Joseph,0.41,0.6,0.1,0.52,0.76,2.41,0.17
Cory Joseph,2012-13,4.5,1.86,1.89,0.14,0.54,SAS,21.0,28,9,388,0.464,0.286,18,21,0.857,Cory Joseph,0.75,0.9,0.21,0.75,1.82,3.93,0.43
Cory Joseph,2013-14,5.04,1.57,1.68,0.21,0.51,SAS,22.0,68,19,936,0.475,0.316,79,96,0.823,Cory Joseph,0.63,1.2,0.18,0.56,1.85,3.9,0.47
Cory Joseph,2014-15,6.77,2.43,2.38,0.22,0.58,SAS,23.0,79,14,1444,0.504,0.364,105,143,0.734,Cory Joseph,0.85,1.3,0.2,0.56,2.62,5.2,0.56
Cory Joseph,2015-16,8.46,2.62,3.12,0.25,0.79,TOR,24.0,80,4,2046,0.439,0.273,133,174,0.764,Cory Joseph,1.27,1.6,0.38,1.38,3.21,7.31,0.49
Cory Joseph,2016-17,9.25,2.94,3.31,0.16,0.82,TOR,25.0,80,22,2003,0.452,0.356,94,122,0.77,Cory Joseph,1.35,1.8,0.6,1.69,3.74,8.26,0.64
Cory Joseph,2017-18,7.91,3.21,3.17,0.22,0.98,IND,26.0,82,17,2210,0.424,0.353,70,94,0.745,Cory Joseph,1.06,1.7,0.82,2.32,3.12,7.37,0.48
Cory Joseph,2018-19,6.55,3.4,3.91,0.27,1.15,IND,27.0,82,9,2063,0.412,0.322,30,43,0.698,Cory Joseph,0.98,1.6,0.67,2.09,2.76,6.68,0.48
Cory Joseph,2019-20,6.36,2.61,3.49,0.29,0.74,SAC,28.0,72,26,1759,0.415,0.352,60,70,0.857,Cory Joseph,1.11,1.8,0.78,2.21,2.38,5.72,0.61
Cory Joseph,2020-21,6.57,2.25,2.45,0.2,0.89,SAC,29.0,44,2,944,0.444,0.33,36,47,0.766,Cory Joseph,1.0,2.2,0.7,2.14,2.52,5.68,0.57
Cory Joseph,2020-21,12.0,3.16,5.53,0.47,1.16,DET,29.0,19,11,502,0.506,0.368,36,41,0.878,Cory Joseph,1.84,2.2,0.74,2.0,4.68,9.26,0.53
Cory Joseph,2020-21,8.21,2.52,3.38,0.29,0.97,TOT,29.0,63,13,1446,0.469,0.341,72,88,0.818,Cory Joseph,1.25,2.2,0.71,2.1,3.17,6.76,0.56
Cory Joseph,2021-22,8.02,2.68,3.65,0.26,0.65,DET,30.0,65,39,1600,0.445,0.414,100,113,0.885,Cory Joseph,1.31,2.3,1.0,2.42,2.74,6.15,0.45
Cory Joseph,2022-23,6.89,1.71,3.5,0.15,0.55,DET,31.0,62,2,1227,0.427,0.389,57,72,0.792,Cory Joseph,0.9,1.4,1.13,2.9,2.42,5.66,0.34
Cory Joseph,2023-24,2.42,1.15,1.62,0.12,0.15,GSW,32.0,26,0,296,0.359,0.31,4,7,0.571,Cory Joseph,0.46,1.0,0.5,1.62,0.88,2.46,0.23
Cory Joseph,2024-25,3.54,1.48,1.44,0.08,0.52,ORL,33.0,50,16,612,0.403,0.364,14,18,0.778,Cory Joseph,0.36,1.0,0.78,2.14,1.24,3.08,0.34
Kris Joseph,2012-13,1.17,0.83,0.17,0.0,0.0,BOS,24.0,6,0,24,0.182,0.0,3,4,0.75,Kris Joseph,0.33,0.3,0.0,0.33,0.33,1.83,0.17
Kris Joseph,2012-13,0.5,0.5,0.0,0.0,0.75,BKN,24.0,4,0,30,0.0,0.0,2,4,0.5,Kris Joseph,0.0,0.2,0.0,0.25,0.0,0.75,0.0
Kris Joseph,2012-13,0.9,0.7,0.1,0.0,0.3,TOT,24.0,10,0,54,0.143,0.0,5,8,0.625,Kris Joseph,0.2,0.3,0.0,0.3,0.2,1.4,0.1
Nikola Jović,2022-23,5.47,2.07,0.67,0.13,0.47,MIA,20.0,15,8,204,0.406,0.229,18,19,0.947,Nikola Jović,0.67,1.3,0.53,2.33,1.87,4.6,0.6
Nikola Jović,2023-24,7.65,4.17,1.96,0.3,0.54,MIA,21.0,46,38,896,0.452,0.399,33,47,0.702,Nikola Jović,0.91,1.8,1.41,3.54,2.76,6.11,0.54
Nikola Jović,2024-25,10.74,3.91,2.85,0.28,0.83,MIA,22.0,46,10,1156,0.456,0.371,72,87,0.828,Nikola Jović,1.3,1.8,1.7,4.57,3.74,8.2,0.57
Nikola Jović,2025-26,10.27,4.73,3.18,0.36,0.64,MIA,22.0,11,1,248,0.435,0.333,25,32,0.781,Nikola Jović,1.82,2.5,1.27,3.82,3.36,7.73,0.82
Johnny Juzang,2022-23,4.83,2.17,0.44,0.17,0.22,UTA,22.0,18,0,232,0.337,0.238,2,4,0.5,Johnny Juzang,0.17,0.7,0.83,3.5,1.94,5.78,0.44
Johnny Juzang,2023-24,7.2,1.8,1.15,0.1,0.2,UTA,23.0,20,5,372,0.464,0.416,10,14,0.714,Johnny Juzang,0.65,1.4,1.6,3.85,2.55,5.5,0.35
Johnny Juzang,2024-25,8.92,2.88,1.06,0.12,0.61,UTA,24.0,64,18,1270,0.429,0.376,45,53,0.849,Johnny Juzang,0.56,2.0,1.84,4.91,3.19,7.42,0.66
Johnny Juzang,2025-26,1.2,0.6,0.2,0.0,0.0,MIN,24.0,5,0,17,0.286,0.2,1,2,0.5,Johnny Juzang,0.2,0.4,0.2,1.0,0.4,1.4,0.2
Mfiondu Kabengele,2019-20,3.5,0.92,0.17,0.17,0.17,LAC,22.0,12,0,64,0.438,0.45,5,5,1.0,Mfiondu Kabengele,0.17,0.8,0.75,1.67,1.17,2.67,0.08
Mfiondu Kabengele,2020-21,1.17,0.61,0.22,0.13,0.09,LAC,23.0,23,0,94,0.281,0.222,5,6,0.833,Mfiondu Kabengele,0.26,0.8,0.17,0.78,0.39,1.39,0.04
Mfiondu Kabengele,2020-21,4.25,2.88,0.75,0.62,0.38,CLE,23.0,16,0,186,0.421,0.281,11,14,0.786,Mfiondu Kabengele,0.56,1.1,0.56,2.0,1.5,3.56,0.69
Mfiondu Kabengele,2020-21,2.44,1.54,0.44,0.33,0.21,TOT,23.0,39,0,280,0.371,0.26,16,20,0.8,Mfiondu Kabengele,0.38,0.9,0.33,1.28,0.85,2.28,0.31
Mfiondu Kabengele,2022-23,1.5,2.5,0.0,0.0,0.5,BOS,25.0,4,0,36,0.286,0.0,2,2,1.0,Mfiondu Kabengele,0.25,0.8,0.0,0.75,0.5,1.75,1.25
Chris Kaman,2003-04,6.09,5.62,1.04,0.89,0.28,LAC,22.0,82,61,1843,0.46,0.0,99,142,0.697,Chris Kaman,1.89,2.6,0.0,0.02,2.44,5.3,1.54
Chris Kaman,2004-05,9.08,6.71,1.16,1.08,0.41,LAC,23.0,63,50,1632,0.497,0.0,80,121,0.661,Chris Kaman,1.83,2.9,0.0,0.02,3.9,7.86,2.14
Chris Kaman,2005-06,11.95,9.62,1.01,1.38,0.58,LAC,24.0,78,78,2560,0.523,0.0,194,252,0.77,Chris Kaman,2.26,3.4,0.0,0.03,4.73,9.05,2.4
Chris Kaman,2006-07,10.05,7.84,1.05,1.55,0.55,LAC,25.0,75,66,2176,0.451,0.0,166,224,0.741,Chris Kaman,1.96,3.3,0.0,0.01,3.92,8.69,2.13
Chris Kaman,2007-08,15.68,12.7,1.91,2.77,0.59,LAC,26.0,56,55,2083,0.483,0.0,202,265,0.762,Chris Kaman,2.93,3.2,0.0,0.07,6.04,12.5,3.09
Chris Kaman,2008-09,12.03,7.97,1.48,1.45,0.55,LAC,27.0,31,24,921,0.528,0.0,51,75,0.68,Chris Kaman,2.71,3.0,0.0,0.0,5.19,9.84,2.42
Chris Kaman,2009-10,18.53,9.26,1.58,1.24,0.49,LAC,28.0,76,76,2608,0.49,0.0,230,307,0.749,Chris Kaman,2.93,2.8,0.0,0.08,7.75,15.82,2.42
Chris Kaman,2010-11,12.41,7.03,1.44,1.5,0.5,LAC,29.0,32,15,838,0.471,0.0,43,57,0.754,Chris Kaman,1.81,2.3,0.0,0.0,5.53,11.75,1.59
Chris Kaman,2011-12,13.11,7.74,2.15,1.64,0.53,NOH,30.0,47,33,1372,0.446,0.0,84,107,0.785,Chris Kaman,2.74,2.3,0.0,0.0,5.66,12.7,1.89
Chris Kaman,2012-13,10.5,5.64,0.77,0.79,0.44,DAL,31.0,66,52,1363,0.507,0.0,67,85,0.788,Chris Kaman,1.56,2.1,0.0,0.02,4.74,9.35,1.47
Chris Kaman,2013-14,10.36,5.87,1.49,1.03,0.28,LAL,32.0,39,13,736,0.509,0.0,52,68,0.765,Chris Kaman,1.9,2.4,0.0,0.08,4.51,8.87,1.38
Chris Kaman,2014-15,8.62,6.54,0.88,0.73,0.24,POR,33.0,74,13,1398,0.515,0.0,72,102,0.706,Chris Kaman,1.46,1.9,0.0,0.0,3.82,7.42,2.01
Chris Kaman,2015-16,2.75,1.5,0.69,0.06,0.06,POR,34.0,16,2,112,0.465,0.25,3,3,1.0,Chris Kaman,0.5,0.9,0.06,0.25,1.25,2.69,0.44
Frank Kaminsky,2015-16,7.48,4.14,1.21,0.53,0.47,CHA,23.0,81,3,1708,0.41,0.337,108,148,0.73,Frank Kaminsky,0.72,1.6,0.84,2.49,2.65,6.48,0.85
Frank Kaminsky,2016-17,11.65,4.48,2.16,0.45,0.61,CHA,24.0,75,16,1954,0.399,0.328,118,156,0.756,Frank Kaminsky,1.01,1.9,1.55,4.72,4.27,10.69,0.76
Frank Kaminsky,2017-18,11.05,3.65,1.63,0.24,0.46,CHA,25.0,79,4,1835,0.429,0.38,155,194,0.799,Frank Kaminsky,0.84,1.2,1.32,3.47,3.89,9.06,0.58
Frank Kaminsky,2018-19,8.62,3.47,1.34,0.26,0.26,CHA,26.0,47,0,755,0.463,0.36,79,107,0.738,Frank Kaminsky,0.87,1.4,1.06,2.96,2.94,6.34,0.83
Frank Kaminsky,2019-20,9.69,4.51,1.92,0.26,0.36,PHX,27.0,39,13,777,0.45,0.331,61,90,0.678,Frank Kaminsky,0.95,1.9,1.05,3.18,3.54,7.87,0.9
Frank Kaminsky,2020-21,6.6,4.0,1.68,0.36,0.3,PHX,28.0,47,13,715,0.471,0.365,37,60,0.617,Frank Kaminsky,0.47,1.5,0.66,1.81,2.57,5.47,0.77
Frank Kaminsky,2021-22,10.56,4.56,1.44,0.78,0.89,PHX,29.0,9,0,181,0.545,0.333,18,20,0.9,Frank Kaminsky,0.56,1.6,0.56,1.67,4.0,7.33,1.22
Frank Kaminsky,2022-23,2.73,1.38,0.81,0.04,0.19,ATL,30.0,26,0,176,0.568,0.478,10,12,0.833,Frank Kaminsky,0.35,0.8,0.42,0.88,0.96,1.69,0.12
Frank Kaminsky,2022-23,1.8,1.6,1.1,0.3,0.1,HOU,30.0,10,0,59,0.316,0.2,4,4,1.0,Frank Kaminsky,0.0,0.1,0.2,1.0,0.6,1.9,0.4
Frank Kaminsky,2022-23,2.47,1.44,0.89,0.11,0.17,TOT,30.0,36,0,235,0.492,0.394,14,16,0.875,Frank Kaminsky,0.25,0.6,0.36,0.92,0.86,1.75,0.19
Jason Kapono,2003-04,3.54,1.34,0.34,0.05,0.32,CLE,23.0,41,3,427,0.403,0.477,20,24,0.833,Jason Kapono,0.51,1.0,0.51,1.07,1.27,3.15,0.46
Jason Kapono,2004-05,8.49,2.02,0.75,0.07,0.49,CHA,24.0,81,14,1494,0.401,0.412,70,85,0.824,Jason Kapono,0.57,1.6,0.99,2.4,3.32,8.28,0.4
Jason Kapono,2005-06,4.06,1.39,0.73,0.06,0.14,MIA,25.0,51,2,665,0.446,0.396,28,33,0.848,Jason Kapono,0.39,1.7,0.41,1.04,1.55,3.47,0.24
Jason Kapono,2006-07,10.9,2.69,1.21,0.03,0.57,MIA,26.0,67,35,1767,0.494,0.514,66,74,0.892,Jason Kapono,1.04,2.0,1.61,3.13,4.15,8.4,0.39
Jason Kapono,2007-08,7.16,1.48,0.8,0.02,0.42,TOR,27.0,81,7,1530,0.488,0.483,37,43,0.86,Jason Kapono,0.72,1.6,0.7,1.46,3.0,6.15,0.38
Jason Kapono,2008-09,8.18,2.04,1.31,0.04,0.28,TOR,28.0,80,12,1831,0.432,0.428,34,42,0.81,Jason Kapono,0.88,1.8,1.23,2.86,3.26,7.55,0.32
Jason Kapono,2009-10,5.68,1.16,0.68,0.11,0.37,PHI,29.0,57,12,976,0.419,0.368,9,15,0.6,Jason Kapono,0.6,1.4,1.11,3.0,2.21,5.28,0.25
Jason Kapono,2010-11,0.67,0.46,0.17,0.04,0.08,PHI,30.0,24,2,112,0.25,0.125,1,2,0.5,Jason Kapono,0.08,0.2,0.04,0.33,0.29,1.17,0.12
Jason Kapono,2011-12,2.0,0.52,0.41,0.0,0.11,LAL,31.0,27,0,269,0.382,0.296,4,4,1.0,Jason Kapono,0.22,0.8,0.3,1.0,0.78,2.04,0.07
Sergey Karasev,2013-14,1.68,0.73,0.27,0.05,0.14,CLE,20.0,22,1,156,0.343,0.211,9,10,0.9,Sergey Karasev,0.5,1.0,0.18,0.86,0.55,1.59,0.0
Sergey Karasev,2014-15,4.64,2.0,1.39,0.03,0.7,BKN,21.0,33,16,555,0.403,0.296,29,38,0.763,Sergey Karasev,0.73,1.4,0.48,1.64,1.64,4.06,0.67
Sergey Karasev,2015-16,2.42,1.45,0.88,0.05,0.15,BKN,22.0,40,5,399,0.405,0.297,26,28,0.929,Sergey Karasev,0.55,0.7,0.28,0.92,0.75,1.85,0.2
Coby Karl,2007-08,1.76,0.82,0.53,0.12,0.24,LAL,25.0,17,0,71,0.346,0.308,8,10,0.8,Coby Karl,0.29,0.2,0.24,0.76,0.53,1.53,0.18
Coby Karl,2009-10,0.0,0.67,0.0,0.0,0.0,CLE,27.0,3,0,5,0.0,0.0,0,0,0.0,Coby Karl,1.33,0.0,0.0,0.0,0.0,0.0,0.0
Coby Karl,2009-10,7.0,4.0,3.75,0.25,0.75,GSW,27.0,4,1,108,0.344,0.182,4,6,0.667,Coby Karl,1.5,3.5,0.5,2.75,2.75,8.0,1.0
Coby Karl,2009-10,4.0,2.57,2.14,0.14,0.43,TOT,27.0,7,1,113,0.344,0.182,4,6,0.667,Coby Karl,1.43,2.0,0.29,1.57,1.57,4.57,0.57
Mario Kasun,2004-05,2.62,2.84,0.18,0.29,0.18,ORL,25.0,45,0,356,0.48,0.0,24,43,0.558,Mario Kasun,0.58,1.9,0.0,0.02,1.04,2.18,1.16
Mario Kasun,2005-06,2.86,2.14,0.11,0.11,0.07,ORL,26.0,28,0,213,0.449,0.0,18,23,0.783,Mario Kasun,0.54,2.5,0.0,0.0,1.11,2.46,0.86
Sasha Kaun,2015-16,0.92,1.04,0.12,0.2,0.16,CLE,31.0,25,0,95,0.529,0.0,5,11,0.455,Sasha Kaun,0.28,0.4,0.0,0.0,0.36,0.68,0.48
Yuki Kawamura,2024-25,1.64,0.55,0.86,0.0,0.09,MEM,24.0,22,0,93,0.367,0.304,7,9,0.778,Yuki Kawamura,0.23,0.4,0.32,1.05,0.5,1.36,0.0
Trevor Keels,2022-23,1.0,0.67,0.0,0.0,0.0,NYK,19.0,3,0,8,0.25,0.25,0,0,0.0,Trevor Keels,0.0,0.0,0.33,1.33,0.33,1.33,0.0
Kylor Kelley,2024-25,3.0,2.62,0.25,0.25,0.0,DAL,27.0,8,1,67,0.769,0.0,4,6,0.667,Kylor Kelley,0.12,1.0,0.0,0.0,1.25,1.62,1.0
Kylor Kelley,2024-25,3.33,6.0,1.0,0.33,0.33,NOP,27.0,3,1,59,0.444,0.0,2,4,0.5,Kylor Kelley,1.0,2.3,0.0,0.0,1.33,3.0,1.33
Kylor Kelley,2024-25,3.09,3.55,0.45,0.27,0.09,TOT,27.0,11,2,126,0.636,0.0,6,10,0.6,Kylor Kelley,0.36,1.4,0.0,0.0,1.27,2.0,1.09
Ryan Kelly,2013-14,8.0,3.71,1.61,0.76,0.54,LAL,23.0,59,25,1312,0.423,0.338,110,135,0.815,Ryan Kelly,0.8,2.5,0.81,2.41,2.66,6.29,0.71
