Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Dyson Daniels,2022-23,3.85,3.19,2.27,0.19,0.73,NOP,20.0,59,11,1042,0.418,0.314,26,40,0.65,Dyson Daniels,0.97,1.7,0.46,1.46,1.47,3.53,0.61
Dyson Daniels,2023-24,5.8,3.87,2.69,0.41,1.39,NOP,21.0,61,16,1359,0.447,0.311,34,53,0.642,Dyson Daniels,0.97,1.7,0.69,2.21,2.28,5.1,1.02
Dyson Daniels,2024-25,14.12,5.91,4.38,0.72,3.01,ATL,22.0,76,76,2571,0.493,0.34,83,140,0.593,Dyson Daniels,2.04,2.3,1.05,3.09,5.99,12.14,1.63
Dyson Daniels,2025-26,9.45,5.91,5.36,0.55,2.36,ATL,22.0,11,11,369,0.469,0.3,11,18,0.611,Dyson Daniels,2.09,2.5,0.27,0.91,4.09,8.73,1.45
Erik Daniels,2004-05,0.62,0.86,0.19,0.0,0.1,SAC,23.0,21,0,72,0.333,0.5,0,0,0.0,Erik Daniels,0.29,0.3,0.05,0.1,0.29,0.86,0.33
Marquis Daniels,2003-04,8.52,2.61,2.07,0.21,0.95,DAL,23.0,56,15,1037,0.494,0.306,60,78,0.769,Marquis Daniels,0.79,0.9,0.2,0.64,3.62,7.34,1.18
Marquis Daniels,2004-05,9.08,3.6,2.13,0.23,1.38,DAL,24.0,60,17,1410,0.437,0.2,98,133,0.737,Marquis Daniels,1.43,2.1,0.12,0.58,3.67,8.4,1.45
Marquis Daniels,2005-06,10.23,3.61,2.77,0.21,1.08,DAL,25.0,62,29,1766,0.48,0.211,138,183,0.754,Marquis Daniels,1.61,2.3,0.06,0.31,3.97,8.26,1.31
Marquis Daniels,2006-07,7.11,1.82,1.27,0.16,0.6,IND,26.0,45,4,800,0.459,0.231,56,80,0.7,Marquis Daniels,1.22,1.2,0.13,0.58,2.87,6.24,0.58
Marquis Daniels,2007-08,8.19,2.86,1.85,0.24,1.07,IND,27.0,74,1,1546,0.43,0.265,97,139,0.698,Marquis Daniels,1.51,1.6,0.36,1.38,3.26,7.58,0.89
Marquis Daniels,2008-09,13.57,4.59,2.11,0.48,1.15,IND,28.0,54,43,1700,0.451,0.2,93,129,0.721,Marquis Daniels,1.74,2.2,0.33,1.67,5.76,12.76,1.48
Marquis Daniels,2009-10,5.65,1.86,1.29,0.12,0.53,BOS,29.0,51,4,937,0.498,0.214,34,56,0.607,Marquis Daniels,0.82,1.8,0.12,0.55,2.43,4.88,0.53
Marquis Daniels,2010-11,5.53,2.31,1.31,0.45,0.8,BOS,30.0,49,0,938,0.491,0.19,39,57,0.684,Marquis Daniels,0.78,1.3,0.08,0.43,2.33,4.73,0.49
Marquis Daniels,2011-12,3.18,1.74,1.24,0.24,0.55,BOS,31.0,38,0,484,0.364,0.0,17,23,0.739,Marquis Daniels,0.74,0.9,0.0,0.26,1.37,3.76,0.42
Marquis Daniels,2012-13,5.49,2.54,1.1,0.17,0.86,MIL,32.0,59,33,1085,0.376,0.278,40,54,0.741,Marquis Daniels,0.76,1.3,0.34,1.22,2.24,5.95,0.81
Troy Daniels,2013-14,8.4,0.8,1.0,0.0,0.0,HOU,22.0,5,1,75,0.484,0.48,0,0,0.0,Troy Daniels,0.6,1.2,2.4,5.0,3.0,6.2,0.0
Troy Daniels,2014-15,2.71,0.35,0.24,0.0,0.0,HOU,23.0,17,0,108,0.319,0.302,3,4,0.75,Troy Daniels,0.29,0.8,0.76,2.53,0.88,2.76,0.0
Troy Daniels,2014-15,2.79,1.0,0.68,0.0,0.16,MIN,23.0,19,0,154,0.322,0.333,2,2,1.0,Troy Daniels,0.42,0.7,0.68,2.05,1.0,3.11,0.32
Troy Daniels,2014-15,7.0,0.73,0.45,0.09,0.27,CHA,23.0,11,0,135,0.458,0.472,6,7,0.857,Troy Daniels,0.64,1.1,1.55,3.27,2.45,5.36,0.18
Troy Daniels,2014-15,3.74,0.7,0.47,0.02,0.13,TOT,23.0,47,0,397,0.37,0.364,11,13,0.846,Troy Daniels,0.43,0.9,0.91,2.51,1.3,3.51,0.17
Troy Daniels,2015-16,5.63,1.33,0.49,0.07,0.26,CHA,24.0,43,0,476,0.476,0.484,5,9,0.556,Troy Daniels,0.56,0.9,1.37,2.84,2.07,4.35,0.16
Troy Daniels,2016-17,8.22,1.49,0.69,0.06,0.3,MEM,25.0,67,3,1183,0.374,0.389,43,54,0.796,Troy Daniels,0.67,1.3,2.06,5.3,2.76,7.39,0.33
Troy Daniels,2017-18,8.9,1.61,0.61,0.06,0.33,PHX,26.0,79,15,1622,0.403,0.4,56,64,0.875,Troy Daniels,0.71,1.7,2.32,5.8,2.94,7.28,0.15
Troy Daniels,2018-19,6.24,1.43,0.51,0.1,0.51,PHX,27.0,51,1,760,0.411,0.381,18,23,0.783,Troy Daniels,0.53,1.5,1.45,3.8,2.22,5.39,0.25
Troy Daniels,2019-20,4.24,1.12,0.34,0.07,0.2,LAL,28.0,41,0,456,0.392,0.357,10,16,0.625,Troy Daniels,0.22,0.7,0.98,2.73,1.51,3.85,0.29
Troy Daniels,2019-20,4.33,1.0,0.5,0.0,0.5,DEN,28.0,6,0,76,0.357,0.3,0,0,0.0,Troy Daniels,0.5,1.2,1.0,3.33,1.67,4.67,0.0
Troy Daniels,2019-20,4.26,1.11,0.36,0.06,0.23,TOT,28.0,47,0,532,0.387,0.348,10,16,0.625,Troy Daniels,0.26,0.8,0.98,2.81,1.53,3.96,0.26
N'Faly Dante,2024-25,6.0,5.25,0.5,1.25,0.25,HOU,23.0,4,0,51,0.769,0.0,4,5,0.8,N'Faly Dante,0.5,2.2,0.0,0.0,2.5,3.25,1.5
N'Faly Dante,2025-26,0.75,1.75,0.0,0.0,0.5,ATL,24.0,4,0,15,0.25,0.0,1,1,1.0,N'Faly Dante,0.25,0.2,0.0,0.0,0.25,1.0,0.75
Nate Darling,2020-21,1.29,0.14,0.14,0.14,0.0,CHA,22.0,7,0,26,0.286,0.286,3,3,1.0,Nate Darling,0.14,0.1,0.29,1.0,0.29,1.0,0.14
