Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Jared Dudley,2020-21,0.5,1.75,0.42,0.08,0.08,LAL,35.0,12,0,81,0.222,0.333,0,0,0.0,Jared Dudley,0.17,0.6,0.17,0.5,0.17,0.75,0.33
Chris Duhon,2004-05,5.94,2.6,4.85,0.04,1.0,CHI,22.0,82,73,2178,0.352,0.355,49,67,0.731,Chris Duhon,1.45,2.5,1.15,3.23,2.1,5.95,0.28
Chris Duhon,2005-06,8.74,2.97,5.04,0.04,0.95,CHI,23.0,74,38,2155,0.4,0.36,117,143,0.818,Chris Duhon,1.58,2.1,1.35,3.76,2.91,7.27,0.38
Chris Duhon,2006-07,7.15,2.17,3.97,0.08,0.88,CHI,24.0,78,30,1906,0.408,0.359,76,101,0.752,Chris Duhon,1.35,1.9,1.13,3.14,2.53,6.19,0.29
Chris Duhon,2007-08,5.83,1.76,3.98,0.03,0.73,CHI,25.0,66,18,1490,0.387,0.348,65,80,0.813,Chris Duhon,1.08,1.4,0.82,2.35,2.02,5.21,0.29
Chris Duhon,2008-09,11.14,3.11,7.16,0.09,0.91,NYK,26.0,79,78,2906,0.421,0.391,179,209,0.856,Chris Duhon,2.8,1.6,1.61,4.11,3.63,8.62,0.57
Chris Duhon,2009-10,7.37,2.66,5.64,0.04,0.88,NYK,27.0,67,59,2072,0.373,0.349,68,95,0.716,Chris Duhon,1.64,1.2,1.34,3.85,2.51,6.73,0.42
Chris Duhon,2010-11,2.45,1.02,2.31,0.04,0.31,ORL,28.0,51,5,774,0.38,0.25,14,25,0.56,Chris Duhon,1.2,0.6,0.25,1.02,0.96,2.53,0.18
Chris Duhon,2011-12,3.76,1.62,2.4,0.14,0.56,ORL,29.0,63,9,1226,0.419,0.42,17,21,0.81,Chris Duhon,1.29,1.1,0.79,1.89,1.35,3.22,0.22
Chris Duhon,2012-13,2.89,1.48,2.89,0.02,0.43,LAL,30.0,46,9,820,0.382,0.363,6,13,0.462,Chris Duhon,0.87,1.2,0.72,1.98,1.02,2.67,0.24
Duje Dukan,2015-16,6.0,4.0,1.0,0.0,1.0,SAC,24.0,1,0,24,0.2,0.4,0,0,0.0,Duje Dukan,0.0,2.0,2.0,5.0,2.0,10.0,2.0
David Duke Jr.,2021-22,4.73,3.05,0.77,0.32,0.64,BKN,22.0,22,7,341,0.361,0.243,17,21,0.81,David Duke Jr.,0.41,1.6,0.41,1.68,1.77,4.91,1.36
David Duke Jr.,2022-23,3.7,1.26,0.91,0.04,0.43,BKN,23.0,23,0,228,0.462,0.083,12,17,0.706,David Duke Jr.,0.78,1.3,0.04,0.52,1.57,3.39,0.48
David Duke Jr.,2023-24,6.5,2.5,1.25,0.0,0.5,SAS,24.0,4,0,51,0.556,0.5,3,3,1.0,David Duke Jr.,0.75,1.0,0.75,1.5,2.5,4.5,0.5
David Duke Jr.,2024-25,2.67,0.83,0.67,0.0,0.17,SAS,25.0,6,0,34,0.429,0.5,1,2,0.5,David Duke Jr.,0.33,0.2,0.5,1.0,1.0,2.33,0.17
Mike Dunleavy,2002-03,5.68,2.61,1.29,0.23,0.65,GSW,22.0,82,3,1305,0.403,0.347,78,100,0.78,Mike Dunleavy,1.05,1.5,0.63,1.83,2.05,5.09,0.8
Mike Dunleavy,2003-04,11.69,5.89,2.93,0.17,0.91,GSW,23.0,75,69,2337,0.449,0.37,137,185,0.741,Mike Dunleavy,1.91,2.3,1.25,3.39,4.31,9.6,1.16
Mike Dunleavy,2004-05,13.38,5.51,2.57,0.33,1.0,GSW,24.0,79,79,2568,0.451,0.388,134,172,0.779,Mike Dunleavy,1.67,2.5,1.35,3.49,5.16,11.46,1.23
Mike Dunleavy,2005-06,11.51,4.93,2.93,0.4,0.74,GSW,25.0,81,68,2578,0.406,0.285,196,252,0.778,Mike Dunleavy,1.48,2.5,0.91,3.21,4.09,10.07,0.96
Mike Dunleavy,2006-07,11.44,4.79,3.0,0.31,0.97,GSW,26.0,39,6,1051,0.449,0.346,78,101,0.772,Mike Dunleavy,1.82,2.1,0.92,2.67,4.26,9.49,1.03
Mike Dunleavy,2006-07,14.02,5.67,2.58,0.23,1.07,IND,26.0,43,43,1529,0.454,0.283,133,168,0.792,Mike Dunleavy,1.81,2.8,0.79,2.79,5.07,11.16,1.02
Mike Dunleavy,2006-07,12.79,5.26,2.78,0.27,1.02,TOT,26.0,82,49,2581,0.452,0.313,211,269,0.784,Mike Dunleavy,1.82,2.5,0.85,2.73,4.68,10.37,1.02
Mike Dunleavy,2007-08,19.09,5.17,3.51,0.38,1.05,IND,27.0,82,82,2953,0.476,0.424,336,403,0.834,Mike Dunleavy,2.32,2.5,2.01,4.74,6.49,13.62,0.72
Mike Dunleavy,2008-09,15.06,3.78,2.44,0.5,0.67,IND,28.0,18,14,495,0.401,0.356,53,65,0.815,Mike Dunleavy,2.11,2.0,1.78,5.0,5.17,12.89,0.78
Mike Dunleavy,2009-10,9.94,3.52,1.54,0.22,0.57,IND,29.0,67,15,1486,0.41,0.318,133,158,0.842,Mike Dunleavy,1.07,1.6,1.12,3.52,3.42,8.33,0.37
Mike Dunleavy,2010-11,11.18,4.52,1.72,0.49,0.66,IND,30.0,61,44,1683,0.462,0.402,100,125,0.8,Mike Dunleavy,1.13,1.8,1.67,4.16,3.93,8.52,0.46
Mike Dunleavy,2011-12,12.31,3.71,2.13,0.15,0.51,MIL,31.0,55,3,1445,0.474,0.399,116,143,0.811,Mike Dunleavy,1.05,1.6,1.51,3.78,4.35,9.16,0.53
Mike Dunleavy,2012-13,10.47,3.88,1.93,0.47,0.52,MIL,32.0,75,3,1943,0.442,0.428,105,128,0.82,Mike Dunleavy,1.2,1.8,1.71,3.99,3.68,8.32,0.41
Mike Dunleavy,2013-14,11.33,4.21,2.27,0.56,0.78,CHI,33.0,82,61,2584,0.43,0.38,140,164,0.854,Mike Dunleavy,1.32,2.0,1.5,3.95,4.06,9.44,0.56
Mike Dunleavy,2014-15,9.44,3.94,1.81,0.33,0.62,CHI,34.0,63,63,1838,0.435,0.407,70,87,0.805,Mike Dunleavy,0.95,2.0,1.7,4.17,3.32,7.63,0.44
Mike Dunleavy,2015-16,7.16,2.68,1.26,0.32,0.45,CHI,35.0,31,30,703,0.41,0.394,29,37,0.784,Mike Dunleavy,0.84,2.1,1.26,3.19,2.48,6.06,0.26
Mike Dunleavy,2016-17,4.61,2.04,0.87,0.09,0.26,CLE,36.0,23,2,366,0.4,0.351,14,19,0.737,Mike Dunleavy,0.61,1.4,0.87,2.48,1.57,3.91,0.22
Mike Dunleavy,2016-17,5.63,2.27,1.0,0.17,0.3,ATL,36.0,30,0,475,0.438,0.429,22,26,0.846,Mike Dunleavy,0.47,1.2,1.1,2.57,1.9,4.33,0.43
Mike Dunleavy,2016-17,5.19,2.17,0.94,0.13,0.28,TOT,36.0,53,2,841,0.423,0.396,36,45,0.8,Mike Dunleavy,0.53,1.3,1.0,2.53,1.75,4.15,0.34
Kris Dunn,2016-17,3.76,2.13,2.41,0.46,1.0,MIN,23.0,78,7,1333,0.377,0.288,36,59,0.61,Kris Dunn,1.14,2.3,0.27,0.94,1.51,4.01,0.31
Kris Dunn,2017-18,13.44,4.25,5.96,0.52,2.0,CHI,24.0,52,43,1525,0.429,0.321,84,114,0.737,Kris Dunn,2.88,3.3,0.83,2.58,5.5,12.81,0.46
Kris Dunn,2018-19,11.28,4.07,6.02,0.46,1.48,CHI,25.0,46,44,1389,0.425,0.354,55,69,0.797,Kris Dunn,2.26,3.6,0.74,2.09,4.67,11.0,0.41
Kris Dunn,2019-20,7.31,3.65,3.39,0.33,1.98,CHI,26.0,51,32,1269,0.444,0.259,40,54,0.741,Kris Dunn,1.33,3.1,0.57,2.2,2.98,6.71,0.45
Kris Dunn,2020-21,1.25,1.5,0.5,0.5,0.5,ATL,27.0,4,0,45,0.083,0.0,3,4,0.75,Kris Dunn,0.75,2.5,0.0,0.5,0.25,3.0,0.0
Kris Dunn,2021-22,7.57,3.5,5.64,0.21,1.64,POR,28.0,14,3,336,0.431,0.091,17,18,0.944,Kris Dunn,2.29,2.7,0.07,0.79,3.14,7.29,0.64
Kris Dunn,2022-23,13.18,4.55,5.64,0.45,1.14,UTA,29.0,22,3,568,0.537,0.472,41,53,0.774,Kris Dunn,1.59,2.6,0.77,1.64,5.27,9.82,0.41
Kris Dunn,2023-24,5.41,2.86,3.85,0.42,1.03,UTA,30.0,66,32,1249,0.47,0.369,22,32,0.688,Kris Dunn,1.2,2.0,0.62,1.68,2.23,4.74,0.76
Kris Dunn,2024-25,6.41,3.39,2.84,0.36,1.73,LAC,31.0,74,58,1783,0.439,0.335,15,22,0.682,Kris Dunn,1.0,2.7,1.01,3.03,2.59,5.91,0.72
Kris Dunn,2025-26,7.6,2.7,1.9,0.2,1.7,LAC,31.0,10,4,260,0.534,0.409,5,9,0.556,Kris Dunn,1.4,2.4,0.9,2.2,3.1,5.8,1.0
Ryan Dunn,2024-25,6.91,3.61,0.77,0.54,0.59,PHX,22.0,74,44,1410,0.43,0.311,19,39,0.487,Ryan Dunn,0.54,2.2,1.11,3.57,2.77,6.45,1.24
Ryan Dunn,2025-26,8.91,5.45,1.82,0.91,1.0,PHX,22.0,11,8,268,0.488,0.297,7,11,0.636,Ryan Dunn,1.09,2.3,1.0,3.36,3.64,7.45,2.09
Ronald Dupree,2003-04,6.21,3.55,1.17,0.38,0.68,CHI,23.0,47,8,893,0.394,0.444,66,105,0.629,Ronald Dupree,1.09,2.9,0.09,0.19,2.36,6.0,1.17
Ronald Dupree,2004-05,3.23,2.02,0.51,0.21,0.15,DET,24.0,47,0,472,0.48,0.5,29,47,0.617,Ronald Dupree,0.47,1.3,0.02,0.04,1.3,2.7,0.72
Ronald Dupree,2005-06,2.22,1.36,0.39,0.0,0.33,MIN,25.0,36,0,265,0.524,0.0,14,41,0.341,Ronald Dupree,0.39,1.2,0.0,0.03,0.92,1.75,0.58
Ronald Dupree,2006-07,1.32,0.89,0.26,0.05,0.26,DET,26.0,19,0,94,0.355,0.0,3,9,0.333,Ronald Dupree,0.16,0.6,0.0,0.0,0.58,1.63,0.26
Ronald Dupree,2007-08,0.0,0.0,0.0,0.0,0.0,DET,27.0,1,0,3,0.0,0.0,0,0,0.0,Ronald Dupree,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Dupree,2007-08,1.0,2.0,0.25,0.0,0.25,SEA,27.0,4,0,18,0.333,0.0,2,2,1.0,Ronald Dupree,0.0,0.0,0.0,0.0,0.25,0.75,0.25
Ronald Dupree,2007-08,0.8,1.6,0.2,0.0,0.2,TOT,27.0,5,0,21,0.333,0.0,2,2,1.0,Ronald Dupree,0.0,0.0,0.0,0.0,0.2,0.6,0.2
Ronald Dupree,2010-11,0.67,1.0,0.33,0.0,0.0,TOR,30.0,3,0,13,0.25,0.0,0,0,0.0,Ronald Dupree,0.0,0.7,0.0,0.33,0.33,1.33,0.0
Kevin Durant,2007-08,20.3,4.35,2.4,0.94,0.98,SEA,19.0,80,80,2768,0.43,0.288,391,448,0.873,Kevin Durant,2.9,1.5,0.74,2.56,7.34,17.08,0.88
Kevin Durant,2008-09,25.28,6.51,2.77,0.72,1.3,OKC,20.0,74,74,2885,0.476,0.422,452,524,0.863,Kevin Durant,3.04,1.8,1.31,3.11,8.93,18.78,1.04
Kevin Durant,2009-10,30.15,7.6,2.82,1.02,1.37,OKC,21.0,82,82,3239,0.476,0.365,756,840,0.9,Kevin Durant,3.3,2.1,1.56,4.28,9.68,20.34,1.28
Kevin Durant,2010-11,27.71,6.83,2.74,0.97,1.13,OKC,22.0,78,78,3038,0.462,0.35,594,675,0.88,Kevin Durant,2.79,2.0,1.86,5.31,9.12,19.72,0.73
Kevin Durant,2011-12,28.03,7.98,3.5,1.17,1.33,OKC,23.0,66,66,2546,0.496,0.387,431,501,0.86,Kevin Durant,3.76,2.0,2.02,5.21,9.74,19.65,0.61
Kevin Durant,2012-13,28.15,7.9,4.62,1.3,1.43,OKC,24.0,81,81,3119,0.51,0.416,679,750,0.905,Kevin Durant,3.46,1.8,1.72,4.12,9.02,17.69,0.57
Kevin Durant,2013-14,32.01,7.38,5.49,0.73,1.27,OKC,25.0,81,81,3122,0.503,0.391,703,805,0.873,Kevin Durant,3.52,2.1,2.37,6.06,10.48,20.84,0.72
Kevin Durant,2014-15,25.41,6.59,4.07,0.93,0.89,OKC,26.0,27,27,913,0.51,0.403,146,171,0.854,Kevin Durant,2.74,1.5,2.37,5.89,8.81,17.3,0.59
Kevin Durant,2015-16,28.18,8.18,5.01,1.18,0.96,OKC,27.0,72,72,2578,0.505,0.387,447,498,0.898,Kevin Durant,3.47,1.9,2.58,6.68,9.69,19.18,0.62
Kevin Durant,2016-17,25.08,8.27,4.84,1.6,1.06,GSW,28.0,62,62,2070,0.537,0.375,336,384,0.875,Kevin Durant,2.23,1.9,1.89,5.03,8.89,16.55,0.63
Kevin Durant,2017-18,26.35,6.82,5.38,1.75,0.74,GSW,29.0,68,68,2325,0.516,0.419,359,404,0.889,Kevin Durant,3.04,2.0,2.54,6.07,9.26,17.97,0.46
Kevin Durant,2018-19,25.99,6.37,5.86,1.08,0.74,GSW,30.0,78,78,2702,0.521,0.353,448,506,0.885,Kevin Durant,2.88,2.0,1.76,4.97,9.24,17.73,0.42
Kevin Durant,2020-21,26.94,7.06,5.57,1.29,0.71,BKN,32.0,35,32,1157,0.537,0.45,210,238,0.882,Kevin Durant,3.43,2.0,2.43,5.4,9.26,17.23,0.37
Kevin Durant,2021-22,29.87,7.4,6.38,0.95,0.87,BKN,33.0,55,55,2047,0.518,0.383,372,409,0.91,Kevin Durant,3.47,2.1,2.09,5.45,10.51,20.27,0.53
Kevin Durant,2022-23,29.69,6.72,5.31,1.46,0.82,BKN,34.0,39,39,1403,0.559,0.376,267,286,0.934,Kevin Durant,3.49,2.4,1.82,4.85,10.51,18.82,0.36
Kevin Durant,2022-23,26.0,6.38,3.5,1.25,0.25,PHX,34.0,8,8,269,0.57,0.537,40,48,0.833,Kevin Durant,2.5,0.9,2.75,5.12,9.12,16.0,0.38
Kevin Durant,2022-23,29.06,6.66,5.0,1.43,0.72,TOT,34.0,47,47,1672,0.56,0.404,307,334,0.919,Kevin Durant,3.32,2.1,1.98,4.89,10.28,18.34,0.36
Kevin Durant,2023-24,27.09,6.6,5.04,1.21,0.92,PHX,35.0,75,75,2791,0.523,0.413,362,423,0.856,Kevin Durant,3.25,1.8,2.24,5.43,10.01,19.15,0.55
Kevin Durant,2024-25,26.56,6.03,4.24,1.24,0.81,PHX,36.0,62,62,2265,0.527,0.43,303,361,0.839,Kevin Durant,3.06,1.7,2.58,6.0,9.55,18.13,0.37
Kevin Durant,2025-26,24.78,4.56,3.11,0.78,1.0,HOU,37.0,9,9,322,0.497,0.417,62,71,0.873,Kevin Durant,3.0,3.0,1.67,4.0,8.11,16.33,0.33
Jalen Duren,2022-23,9.13,8.88,1.12,0.88,0.66,DET,19.0,67,31,1670,0.648,0.0,96,157,0.611,Jalen Duren,1.37,2.7,0.0,0.03,3.85,5.94,3.42
Jalen Duren,2023-24,13.79,11.62,2.41,0.77,0.54,DET,20.0,61,60,1777,0.619,0.0,143,181,0.79,Jalen Duren,2.11,3.1,0.0,0.07,5.72,9.25,3.15
Jalen Duren,2024-25,11.77,10.35,2.68,1.14,0.69,DET,21.0,78,78,2034,0.692,0.0,162,242,0.669,Jalen Duren,1.74,3.2,0.0,0.0,4.85,7.0,3.55
Jalen Duren,2025-26,19.36,12.0,1.64,1.18,1.09,DET,21.0,11,11,319,0.647,0.0,59,73,0.808,Jalen Duren,2.45,3.4,0.0,0.0,7.0,10.82,4.55
Trevon Duval,2018-19,1.67,0.33,0.67,0.0,0.0,MIL,20.0,3,0,6,0.667,1.0,0,0,0.0,Trevon Duval,0.0,0.0,0.33,0.33,0.67,1.0,0.0
Jerome Dyson,2011-12,7.44,2.11,2.0,0.22,1.22,NOH,25.0,9,1,180,0.396,0.125,28,36,0.778,Jerome Dyson,2.22,2.1,0.11,0.89,2.11,5.33,0.22
Cleanthony Early,2014-15,5.38,2.49,0.92,0.31,0.62,NYK,24.0,39,7,647,0.355,0.262,36,48,0.75,Cleanthony Early,1.03,1.5,0.56,2.15,1.95,5.49,0.56
Cleanthony Early,2015-16,1.82,1.53,0.35,0.18,0.12,NYK,25.0,17,2,154,0.3,0.267,3,4,0.75,Cleanthony Early,0.53,0.9,0.24,0.88,0.71,2.35,0.24
Tari Eason,2022-23,9.27,6.05,1.07,0.57,1.17,HOU,22.0,82,5,1767,0.448,0.343,109,145,0.752,Tari Eason,1.23,2.3,0.72,2.1,3.61,8.05,2.38
Tari Eason,2023-24,9.77,6.95,1.23,0.86,1.41,HOU,23.0,22,0,480,0.466,0.36,21,33,0.636,Tari Eason,0.91,2.3,0.82,2.27,4.0,8.59,2.09
Tari Eason,2024-25,12.04,6.35,1.46,0.88,1.7,HOU,24.0,57,16,1420,0.487,0.342,79,104,0.76,Tari Eason,1.14,2.4,1.11,3.23,4.77,9.81,2.25
Tari Eason,2025-26,11.44,5.11,1.78,0.56,0.89,HOU,24.0,9,1,224,0.506,0.512,3,5,0.6,Tari Eason,2.0,1.6,2.44,4.78,4.33,8.56,1.0
Devin Ebanks,2010-11,3.1,1.35,0.1,0.25,0.2,LAL,21.0,20,0,118,0.412,0.4,18,23,0.783,Devin Ebanks,0.3,0.4,0.1,0.25,1.05,2.55,0.75
Devin Ebanks,2011-12,4.04,2.25,0.5,0.25,0.46,LAL,22.0,24,12,396,0.416,0.0,23,35,0.657,Devin Ebanks,0.75,1.1,0.0,0.38,1.54,3.71,1.08
Devin Ebanks,2012-13,3.42,2.16,0.53,0.05,0.16,LAL,23.0,19,3,197,0.329,0.273,11,14,0.786,Devin Ebanks,0.58,1.2,0.32,1.16,1.26,3.84,0.53
Ndudi Ebi,2003-04,0.76,0.18,0.18,0.24,0.0,MIN,20.0,17,0,32,0.429,0.0,1,4,0.25,Ndudi Ebi,0.18,0.4,0.0,0.0,0.35,0.82,0.12
Ndudi Ebi,2004-05,13.5,8.0,0.5,0.5,0.5,MIN,21.0,2,0,54,0.524,0.0,5,9,0.556,Ndudi Ebi,1.5,3.5,0.0,0.5,5.5,10.5,3.0
Jarell Eddie,2015-16,2.42,0.88,0.19,0.04,0.19,WAS,24.0,26,0,147,0.308,0.319,8,8,1.0,Jarell Eddie,0.04,0.2,0.58,1.81,0.77,2.5,0.08
Jarell Eddie,2016-17,4.8,1.4,0.0,0.0,0.2,PHX,25.0,5,0,62,0.316,0.25,8,9,0.889,Jarell Eddie,0.2,0.2,0.8,3.2,1.2,3.8,0.2
Jarell Eddie,2017-18,0.0,0.5,0.0,0.0,0.5,BOS,26.0,2,0,6,0.0,0.0,0,0,0.0,Jarell Eddie,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Jarell Eddie,2017-18,0.0,0.0,0.0,0.0,0.0,CHI,26.0,1,0,3,0.0,0.0,0,0,0.0,Jarell Eddie,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Jarell Eddie,2017-18,0.0,0.33,0.0,0.0,0.33,TOT,26.0,3,0,9,0.0,0.0,0,0,0.0,Jarell Eddie,0.0,0.0,0.0,0.67,0.0,0.67,0.0
Zach Edey,2024-25,9.24,8.3,0.98,1.29,0.55,MEM,23.0,66,55,1416,0.58,0.346,90,127,0.709,Zach Edey,1.33,2.8,0.27,0.79,3.8,6.56,3.52
Anthony Edwards,2020-21,19.33,4.67,2.93,0.5,1.14,MIN,19.0,72,55,2314,0.417,0.329,211,272,0.776,Anthony Edwards,2.22,1.8,2.38,7.22,7.01,16.82,0.82
Anthony Edwards,2021-22,21.29,4.76,3.82,0.64,1.46,MIN,20.0,72,72,2466,0.441,0.357,220,280,0.786,Anthony Edwards,2.64,2.3,2.99,8.36,7.62,17.29,0.86
Anthony Edwards,2022-23,24.63,5.8,4.43,0.73,1.58,MIN,21.0,79,79,2841,0.459,0.369,319,422,0.756,Anthony Edwards,3.28,2.4,2.7,7.32,8.95,19.51,0.59
Anthony Edwards,2023-24,25.94,5.44,5.13,0.53,1.28,MIN,22.0,79,78,2770,0.461,0.357,423,506,0.836,Anthony Edwards,3.05,1.8,2.41,6.73,9.09,19.72,0.66
Anthony Edwards,2024-25,27.56,5.7,4.54,0.65,1.15,MIN,23.0,79,79,2871,0.447,0.395,415,496,0.837,Anthony Edwards,3.15,1.9,4.05,10.27,9.13,20.41,0.77
Anthony Edwards,2025-26,27.14,4.14,3.29,0.57,0.71,MIN,24.0,7,7,199,0.504,0.5,33,39,0.846,Anthony Edwards,2.29,1.6,4.14,8.29,9.14,18.14,0.86
Carsen Edwards,2019-20,3.27,1.27,0.65,0.11,0.32,BOS,22.0,37,0,351,0.328,0.316,13,19,0.684,Carsen Edwards,0.41,0.9,0.65,2.05,1.14,3.46,0.16
Carsen Edwards,2020-21,3.97,0.84,0.45,0.03,0.23,BOS,23.0,31,1,276,0.423,0.286,11,13,0.846,Carsen Edwards,0.23,0.8,0.58,2.03,1.52,3.58,0.1
Carsen Edwards,2021-22,5.75,1.5,3.5,0.0,0.5,DET,24.0,4,0,79,0.3,0.25,1,1,1.0,Carsen Edwards,1.25,1.0,1.0,4.0,2.25,7.5,0.5
Corsley Edwards,2004-05,2.7,2.5,0.3,0.4,0.3,NOH,26.0,10,0,110,0.323,0.0,7,12,0.583,Corsley Edwards,0.2,1.9,0.0,0.0,1.0,3.1,1.2
Jesse Edwards,2024-25,0.0,0.0,0.5,0.0,0.0,MIN,25.0,2,0,5,0.0,0.0,0,0,0.0,Jesse Edwards,0.0,1.0,0.0,0.0,0.0,0.0,0.0
John Edwards,2004-05,1.16,0.76,0.12,0.16,0.12,IND,23.0,25,1,139,0.367,0.0,7,14,0.5,John Edwards,0.32,0.5,0.0,0.0,0.44,1.2,0.32
John Edwards,2005-06,1.75,1.2,0.12,0.38,0.08,ATL,24.0,40,4,296,0.484,0.0,8,11,0.727,John Edwards,0.3,1.9,0.0,0.0,0.78,1.6,0.45
Justin Edwards,2024-25,10.11,3.36,1.57,0.36,1.02,PHI,21.0,44,26,1155,0.455,0.363,32,46,0.696,Justin Edwards,1.11,2.2,1.57,4.32,3.91,8.59,1.05
Justin Edwards,2025-26,4.0,1.38,0.62,0.25,0.12,PHI,21.0,8,1,92,0.387,0.364,0,0,0.0,Justin Edwards,0.38,2.0,1.0,2.75,1.5,3.88,0.38
Kessler Edwards,2021-22,5.92,3.58,0.65,0.5,0.6,BKN,21.0,48,23,987,0.412,0.353,16,19,0.842,Kessler Edwards,0.88,1.8,1.0,2.83,2.29,5.56,0.92
Kessler Edwards,2022-23,1.07,1.0,0.14,0.07,0.21,BKN,22.0,14,1,80,0.25,0.167,1,2,0.5,Kessler Edwards,0.29,0.2,0.14,0.86,0.43,1.71,0.43
Kessler Edwards,2022-23,3.86,2.14,0.95,0.23,0.5,SAC,22.0,22,3,306,0.435,0.349,10,13,0.769,Kessler Edwards,0.41,1.7,0.68,1.95,1.36,3.14,0.77
Kessler Edwards,2022-23,2.78,1.69,0.64,0.17,0.39,TOT,22.0,36,4,386,0.387,0.309,11,15,0.733,Kessler Edwards,0.36,1.1,0.47,1.53,1.0,2.58,0.64
Kessler Edwards,2023-24,1.72,0.78,0.28,0.07,0.19,SAC,23.0,54,0,275,0.415,0.385,5,9,0.556,Kessler Edwards,0.07,0.5,0.37,0.96,0.63,1.52,0.17
Kessler Edwards,2024-25,4.2,2.88,1.05,0.5,0.48,DAL,24.0,40,18,608,0.496,0.407,12,13,0.923,Kessler Edwards,0.4,1.6,0.55,1.35,1.68,3.38,0.55
Vincent Edwards,2018-19,1.5,1.0,0.0,0.0,0.0,HOU,23.0,2,0,16,0.25,0.25,0,0,0.0,Vincent Edwards,0.0,0.0,0.5,2.0,0.5,2.0,0.5
Obinna Ekezie,1999-00,3.21,2.36,0.21,0.1,0.23,VAN,24.0,39,0,351,0.466,0.0,43,64,0.672,Obinna Ekezie,0.67,1.6,0.0,0.0,1.05,2.26,0.87
