Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Marcus Fizer,2001-02,12.34,5.62,1.58,0.32,0.64,CHI,23.0,76,20,1965,0.438,0.171,189,283,0.668,Marcus Fizer,1.72,2.4,0.09,0.54,4.88,11.16,1.68
Marcus Fizer,2002-03,11.71,5.68,1.26,0.45,0.37,CHI,24.0,38,0,809,0.465,0.167,88,134,0.657,Marcus Fizer,1.5,2.3,0.03,0.16,4.68,10.08,2.11
Marcus Fizer,2003-04,7.83,4.39,0.93,0.17,0.35,CHI,25.0,46,2,741,0.383,0.118,90,120,0.75,Marcus Fizer,1.11,2.1,0.04,0.37,2.91,7.61,1.33
Marcus Fizer,2004-05,6.22,3.24,1.19,0.24,0.46,MIL,26.0,54,0,902,0.455,0.0,70,103,0.68,Marcus Fizer,1.17,1.8,0.0,0.11,2.46,5.41,0.54
Marcus Fizer,2005-06,6.67,2.33,0.33,0.0,0.0,NOK,27.0,3,0,39,0.529,1.0,1,2,0.5,Marcus Fizer,0.67,1.7,0.33,0.33,3.0,5.67,0.33
Adam Flagler,2023-24,1.5,0.0,2.0,0.0,0.0,OKC,24.0,2,0,14,0.143,0.167,0,0,0.0,Adam Flagler,0.0,0.0,0.5,3.0,0.5,3.5,0.0
Adam Flagler,2024-25,1.76,0.73,0.32,0.08,0.22,OKC,25.0,37,0,203,0.26,0.194,1,2,0.5,Adam Flagler,0.11,0.4,0.38,1.95,0.68,2.59,0.19
Luis Flores,2004-05,2.13,0.13,0.73,0.0,0.13,GSW,24.0,15,0,73,0.481,0.444,2,2,1.0,Luis Flores,0.73,0.6,0.27,0.6,0.87,1.8,0.0
Luis Flores,2004-05,3.0,1.0,0.0,0.0,0.0,DEN,24.0,1,0,4,0.5,1.0,0,0,0.0,Luis Flores,0.0,0.0,1.0,1.0,1.0,2.0,1.0
Luis Flores,2004-05,2.19,0.19,0.69,0.0,0.12,TOT,24.0,16,0,77,0.483,0.5,2,2,1.0,Luis Flores,0.69,0.6,0.31,0.62,0.88,1.81,0.06
Trentyn Flowers,2024-25,1.83,0.67,0.0,0.0,0.0,LAC,20.0,6,0,27,0.364,0.0,3,3,1.0,Trentyn Flowers,0.17,0.7,0.0,0.33,0.67,1.83,0.17
Jonny Flynn,2009-10,13.51,2.36,4.4,0.02,1.01,MIN,21.0,81,81,2339,0.417,0.358,223,270,0.826,Jonny Flynn,2.88,1.2,0.95,2.65,4.9,11.75,0.3
Jonny Flynn,2010-11,5.26,1.45,3.43,0.06,0.64,MIN,22.0,53,8,983,0.365,0.31,32,42,0.762,Jonny Flynn,2.13,1.1,0.58,1.89,2.04,5.58,0.23
Jonny Flynn,2011-12,3.36,0.73,2.55,0.09,0.27,HOU,23.0,11,0,135,0.293,0.222,11,14,0.786,Jonny Flynn,0.82,0.7,0.18,0.82,1.09,3.73,0.09
Jonny Flynn,2011-12,5.22,1.72,3.78,0.06,0.17,POR,23.0,18,1,281,0.378,0.32,18,25,0.72,Jonny Flynn,1.5,0.8,0.44,1.39,1.89,5.0,0.39
Jonny Flynn,2011-12,4.52,1.34,3.31,0.07,0.21,TOT,23.0,29,1,416,0.351,0.294,29,39,0.744,Jonny Flynn,1.24,0.8,0.34,1.17,1.59,4.52,0.28
Malachi Flynn,2020-21,7.51,2.47,2.91,0.15,0.81,TOR,23.0,47,14,928,0.374,0.321,45,56,0.804,Malachi Flynn,0.91,1.4,1.15,3.57,2.7,7.23,0.21
Malachi Flynn,2021-22,4.3,1.43,1.59,0.09,0.45,TOR,24.0,44,5,537,0.393,0.333,15,24,0.625,Malachi Flynn,0.3,1.0,0.68,2.05,1.64,4.16,0.23
Malachi Flynn,2022-23,4.64,1.43,1.32,0.08,0.4,TOR,25.0,53,2,691,0.36,0.353,25,33,0.758,Malachi Flynn,0.47,1.2,0.89,2.51,1.64,4.57,0.28
Malachi Flynn,2023-24,5.06,2.1,2.35,0.19,0.58,TOR,26.0,31,0,474,0.409,0.35,17,22,0.773,Malachi Flynn,1.06,1.4,0.9,2.58,1.81,4.42,0.42
Malachi Flynn,2023-24,2.21,0.43,0.43,0.0,0.07,NYK,26.0,14,0,61,0.391,0.308,9,11,0.818,Malachi Flynn,0.21,0.2,0.29,0.93,0.64,1.64,0.0
Malachi Flynn,2023-24,8.0,1.79,2.12,0.08,0.79,DET,26.0,24,0,342,0.43,0.316,26,38,0.684,Malachi Flynn,1.12,0.9,1.0,3.17,2.96,6.88,0.33
Malachi Flynn,2023-24,5.51,1.65,1.88,0.12,0.55,TOT,26.0,69,0,877,0.418,0.331,52,71,0.732,Malachi Flynn,0.91,1.0,0.81,2.45,1.97,4.71,0.3
Malachi Flynn,2024-25,4.0,1.75,1.75,0.0,0.75,CHA,26.0,4,0,44,0.385,0.25,5,6,0.833,Malachi Flynn,1.0,1.0,0.25,1.0,1.25,3.25,0.75
Simone Fontecchio,2022-23,6.31,1.65,0.81,0.15,0.29,UTA,27.0,52,6,766,0.369,0.33,35,44,0.795,Simone Fontecchio,0.75,1.2,1.21,3.67,2.21,6.0,0.6
Simone Fontecchio,2023-24,8.9,3.52,1.46,0.36,0.6,UTA,28.0,50,34,1160,0.45,0.391,32,40,0.8,Simone Fontecchio,1.02,1.6,1.82,4.66,3.22,7.16,1.04
Simone Fontecchio,2023-24,15.44,4.38,1.75,0.31,0.88,DET,28.0,16,9,484,0.479,0.426,22,26,0.846,Simone Fontecchio,1.06,1.8,2.69,6.31,5.69,11.88,0.75
Simone Fontecchio,2023-24,10.48,3.73,1.53,0.35,0.67,TOT,28.0,66,43,1644,0.46,0.401,54,66,0.818,Simone Fontecchio,1.03,1.7,2.03,5.06,3.82,8.3,0.97
Simone Fontecchio,2024-25,5.95,2.87,0.87,0.16,0.41,DET,29.0,75,0,1237,0.402,0.335,70,84,0.833,Simone Fontecchio,0.72,1.3,1.01,3.03,2.0,4.97,0.69
Simone Fontecchio,2025-26,11.36,2.45,1.18,0.27,0.45,MIA,29.0,11,0,212,0.5,0.491,16,19,0.842,Simone Fontecchio,0.82,2.2,2.45,5.0,3.73,7.45,0.64
Bryn Forbes,2016-17,2.61,0.64,0.64,0.0,0.03,SAS,23.0,36,0,285,0.364,0.321,5,6,0.833,Bryn Forbes,0.31,0.6,0.47,1.47,1.0,2.75,0.06
Bryn Forbes,2017-18,6.94,1.38,1.0,0.02,0.35,SAS,24.0,80,12,1517,0.421,0.39,48,72,0.667,Bryn Forbes,0.46,1.4,1.11,2.85,2.61,6.21,0.15
Bryn Forbes,2018-19,11.79,2.91,2.13,0.05,0.55,SAS,25.0,82,81,2293,0.456,0.426,69,78,0.885,Bryn Forbes,0.98,1.9,2.15,5.04,4.4,9.65,0.22
Bryn Forbes,2019-20,11.22,2.0,1.71,0.0,0.52,SAS,26.0,63,62,1579,0.417,0.388,75,90,0.833,Bryn Forbes,0.9,1.8,2.35,6.05,3.84,9.22,0.19
Bryn Forbes,2020-21,10.01,1.6,0.64,0.01,0.34,MIL,27.0,70,10,1354,0.473,0.452,47,61,0.77,Bryn Forbes,0.63,1.1,2.2,4.87,3.57,7.56,0.16
Bryn Forbes,2021-22,9.07,1.58,1.02,0.08,0.42,SAS,28.0,40,1,676,0.432,0.417,44,49,0.898,Bryn Forbes,0.82,1.0,1.58,3.78,3.2,7.4,0.1
Bryn Forbes,2021-22,8.57,0.86,0.97,0.06,0.23,DEN,28.0,35,1,610,0.424,0.41,35,38,0.921,Bryn Forbes,0.66,1.5,1.69,4.11,2.94,6.94,0.17
Bryn Forbes,2021-22,8.84,1.24,1.0,0.07,0.33,TOT,28.0,75,2,1286,0.429,0.414,79,87,0.908,Bryn Forbes,0.75,1.3,1.63,3.93,3.08,7.19,0.13
Bryn Forbes,2022-23,3.56,0.6,0.68,0.08,0.28,MIN,29.0,25,0,268,0.361,0.304,15,15,1.0,Bryn Forbes,0.48,0.9,0.56,1.84,1.2,3.32,0.16
Gary Forbes,2010-11,5.17,1.84,0.78,0.1,0.37,DEN,26.0,63,11,791,0.454,0.328,59,87,0.678,Gary Forbes,0.73,1.2,0.3,0.92,1.97,4.33,0.44
Gary Forbes,2011-12,6.65,2.12,1.12,0.08,0.5,TOR,27.0,48,2,713,0.413,0.349,66,91,0.725,Gary Forbes,1.12,1.2,0.6,1.73,2.33,5.65,0.56
Alton Ford,2001-02,3.09,2.02,0.13,0.13,0.11,PHX,21.0,53,0,450,0.517,0.0,42,57,0.737,Alton Ford,0.6,1.9,0.0,0.0,1.15,2.23,0.6
Alton Ford,2002-03,0.64,0.55,0.09,0.0,0.0,PHX,22.0,11,0,31,0.333,0.0,1,3,0.333,Alton Ford,0.18,0.6,0.0,0.0,0.27,0.82,0.0
Alton Ford,2003-04,1.67,1.22,0.33,0.11,0.0,HOU,23.0,9,0,41,0.545,0.0,3,6,0.5,Alton Ford,0.33,1.0,0.0,0.0,0.67,1.22,0.33
Jordan Ford,2023-24,2.0,0.33,0.33,0.0,0.0,SAC,26.0,6,0,22,0.571,0.667,2,2,1.0,Jordan Ford,0.17,0.0,0.33,0.5,0.67,1.17,0.0
T.J. Ford,2003-04,7.11,3.22,6.47,0.05,1.09,MIL,21.0,55,55,1475,0.384,0.238,80,98,0.816,T.J. Ford,2.53,2.2,0.09,0.38,2.78,7.24,0.67
T.J. Ford,2005-06,12.19,4.32,6.57,0.1,1.44,MIL,23.0,72,70,2557,0.416,0.337,187,248,0.754,T.J. Ford,3.04,2.7,0.49,1.44,4.56,10.96,0.88
T.J. Ford,2006-07,13.96,3.15,7.93,0.11,1.35,TOR,24.0,75,71,2243,0.436,0.304,240,293,0.819,T.J. Ford,3.08,2.5,0.28,0.92,5.24,12.03,0.71
T.J. Ford,2007-08,12.1,1.96,6.14,0.0,1.06,TOR,25.0,51,26,1199,0.469,0.294,110,125,0.88,T.J. Ford,2.0,1.8,0.29,1.0,4.82,10.27,0.45
T.J. Ford,2008-09,14.95,3.5,5.3,0.22,1.2,IND,26.0,74,49,2258,0.452,0.337,245,281,0.872,T.J. Ford,2.43,2.4,0.47,1.41,5.58,12.34,0.8
T.J. Ford,2009-10,10.3,3.17,3.83,0.23,0.94,IND,27.0,47,32,1189,0.445,0.16,104,135,0.77,T.J. Ford,1.91,2.2,0.17,1.06,3.96,8.89,0.87
T.J. Ford,2010-11,5.44,1.98,3.44,0.2,0.85,IND,28.0,41,3,773,0.386,0.188,35,48,0.729,T.J. Ford,1.54,1.7,0.15,0.78,2.22,5.76,0.41
T.J. Ford,2011-12,3.64,1.29,3.21,0.14,0.64,SAS,29.0,14,0,191,0.442,0.25,11,14,0.786,T.J. Ford,1.64,1.6,0.14,0.57,1.36,3.07,0.21
Trent Forrest,2020-21,2.93,1.47,1.5,0.13,0.3,UTA,23.0,30,0,302,0.451,0.192,19,19,1.0,Trent Forrest,0.7,0.7,0.17,0.87,1.07,2.37,0.37
Trent Forrest,2021-22,3.25,1.65,1.77,0.1,0.5,UTA,24.0,60,6,766,0.49,0.185,38,48,0.792,Trent Forrest,0.8,0.7,0.08,0.45,1.27,2.58,0.38
Trent Forrest,2022-23,2.26,1.61,1.65,0.09,0.3,ATL,25.0,23,3,277,0.417,0.0,2,3,0.667,Trent Forrest,0.65,0.7,0.0,0.09,1.09,2.61,0.22
Trent Forrest,2023-24,2.18,1.34,2.42,0.08,0.29,ATL,26.0,38,0,414,0.378,0.2,13,17,0.765,Trent Forrest,0.53,0.7,0.05,0.26,0.89,2.37,0.29
Joseph Forte,2001-02,0.75,0.75,0.75,0.0,0.25,BOS,21.0,8,0,38,0.083,0.0,4,4,1.0,Joseph Forte,0.38,0.1,0.0,0.38,0.12,1.5,0.12
Joseph Forte,2002-03,1.41,0.65,0.65,0.0,0.24,SEA,22.0,17,0,86,0.286,0.0,4,6,0.667,Joseph Forte,0.59,0.4,0.0,0.18,0.59,2.06,0.24
Courtney Fortson,2011-12,4.25,2.0,1.25,0.0,0.0,LAC,24.0,4,0,46,0.417,0.25,6,9,0.667,Courtney Fortson,1.25,0.8,0.25,1.0,1.25,3.0,1.0
Courtney Fortson,2011-12,3.0,1.17,0.83,0.0,0.5,HOU,24.0,6,0,49,0.3,0.222,4,6,0.667,Courtney Fortson,0.83,0.3,0.33,1.5,1.0,3.33,0.33
Courtney Fortson,2011-12,3.5,1.5,1.0,0.0,0.3,TOT,24.0,10,0,95,0.344,0.231,10,15,0.667,Courtney Fortson,1.0,0.5,0.3,1.3,1.1,3.2,0.6
Jeff Foster,1999-00,2.26,1.68,0.26,0.05,0.26,IND,23.0,19,0,86,0.565,0.0,17,25,0.68,Jeff Foster,0.11,0.9,0.0,0.05,0.68,1.21,0.63
Jeff Foster,2000-01,3.51,5.48,0.46,0.39,0.55,IND,24.0,71,9,1152,0.469,0.286,47,91,0.516,Jeff Foster,0.73,2.1,0.03,0.1,1.41,3.0,2.03
Jeff Foster,2001-02,5.7,6.78,0.85,0.46,0.87,IND,25.0,82,48,1786,0.449,0.133,111,182,0.61,Jeff Foster,0.96,2.8,0.02,0.18,2.16,4.8,2.51
Jeff Foster,2002-03,2.1,3.62,0.66,0.27,0.36,IND,26.0,77,2,802,0.36,0.0,34,63,0.54,Jeff Foster,0.44,1.3,0.0,0.03,0.83,2.31,1.53
Jeff Foster,2003-04,6.06,7.44,0.78,0.33,0.87,IND,27.0,82,79,1953,0.544,0.0,103,154,0.669,Jeff Foster,0.73,2.3,0.0,0.05,2.4,4.41,3.02
Jeff Foster,2004-05,6.98,9.02,0.7,0.2,0.75,IND,28.0,61,43,1592,0.519,0.0,90,142,0.634,Jeff Foster,0.9,3.0,0.0,0.08,2.75,5.31,3.36
Jeff Foster,2005-06,5.9,9.11,0.79,0.43,0.65,IND,29.0,63,37,1581,0.552,0.0,96,159,0.604,Jeff Foster,1.02,3.0,0.0,0.06,2.19,3.97,3.56
Jeff Foster,2006-07,4.29,8.12,0.76,0.49,0.83,IND,30.0,75,43,1740,0.469,0.0,78,122,0.639,Jeff Foster,0.93,2.7,0.0,0.01,1.63,3.47,3.37
Jeff Foster,2007-08,6.44,8.68,1.68,0.42,0.73,IND,31.0,77,52,1884,0.55,0.0,86,145,0.593,Jeff Foster,0.81,2.9,0.0,0.04,2.66,4.84,3.43
Jeff Foster,2008-09,6.11,6.86,1.76,0.66,0.72,IND,32.0,74,26,1828,0.501,0.286,96,146,0.658,Jeff Foster,1.19,3.1,0.03,0.09,2.39,4.77,2.91
Jeff Foster,2009-10,3.06,5.06,1.31,0.25,0.19,IND,33.0,16,3,255,0.478,0.0,5,9,0.556,Jeff Foster,0.88,2.8,0.0,0.06,1.38,2.88,2.12
Jeff Foster,2010-11,3.34,6.25,0.82,0.55,0.43,IND,34.0,56,3,940,0.479,0.0,27,48,0.563,Jeff Foster,0.46,2.3,0.0,0.05,1.43,2.98,2.86
Jeff Foster,2011-12,2.27,3.82,0.36,0.09,0.73,IND,35.0,11,0,141,0.5,1.0,6,9,0.667,Jeff Foster,0.64,2.4,0.09,0.09,0.82,1.64,1.64
Antonis Fotsis,2001-02,3.86,2.21,0.36,0.39,0.32,MEM,21.0,28,1,317,0.404,0.304,17,20,0.85,Antonis Fotsis,0.75,0.8,0.25,0.82,1.5,3.71,0.89
Evan Fournier,2012-13,5.32,0.92,1.16,0.03,0.5,DEN,20.0,38,4,428,0.493,0.407,30,39,0.769,Evan Fournier,0.84,1.7,0.58,1.42,1.97,4.0,0.16
Evan Fournier,2013-14,8.39,2.66,1.47,0.09,0.45,DEN,21.0,76,4,1504,0.419,0.376,93,123,0.756,Evan Fournier,1.32,2.4,1.17,3.12,3.0,7.16,0.45
Evan Fournier,2014-15,12.03,2.64,2.07,0.03,0.69,ORL,22.0,58,32,1661,0.44,0.378,107,147,0.728,Evan Fournier,1.41,2.0,1.47,3.88,4.36,9.91,0.48
Evan Fournier,2015-16,15.35,2.85,2.71,0.03,1.22,ORL,23.0,79,71,2566,0.462,0.4,199,238,0.836,Evan Fournier,1.68,2.7,1.97,4.94,5.43,11.76,0.42
Evan Fournier,2016-17,17.16,3.07,2.97,0.06,0.97,ORL,24.0,68,66,2234,0.439,0.356,223,277,0.805,Evan Fournier,2.07,2.6,1.88,5.29,6.0,13.68,0.65
Evan Fournier,2017-18,17.77,3.16,2.89,0.28,0.82,ORL,25.0,57,57,1837,0.459,0.379,150,173,0.867,Evan Fournier,1.67,2.4,2.23,5.88,6.46,14.07,0.4
Evan Fournier,2018-19,15.14,3.19,3.64,0.15,0.88,ORL,26.0,81,81,2553,0.438,0.34,137,170,0.806,Evan Fournier,1.9,2.8,1.89,5.56,5.78,13.2,0.47
Evan Fournier,2019-20,18.5,2.59,3.17,0.23,1.08,ORL,27.0,66,66,2076,0.467,0.399,180,220,0.818,Evan Fournier,1.89,2.4,2.62,6.58,6.58,14.08,0.27
Evan Fournier,2020-21,19.65,2.88,3.65,0.35,1.04,ORL,28.0,26,26,787,0.461,0.388,98,123,0.797,Evan Fournier,2.08,2.1,2.81,7.23,6.54,14.19,0.19
Evan Fournier,2020-21,13.0,3.31,3.06,0.62,1.25,BOS,28.0,16,10,472,0.448,0.463,10,14,0.714,Evan Fournier,1.19,2.6,2.75,5.94,4.81,10.75,0.31
Evan Fournier,2020-21,17.12,3.05,3.43,0.45,1.12,TOT,28.0,42,36,1259,0.457,0.413,108,137,0.788,Evan Fournier,1.74,2.3,2.79,6.74,5.88,12.88,0.24
Evan Fournier,2021-22,14.06,2.62,2.14,0.25,0.99,NYK,29.0,80,80,2358,0.417,0.389,80,113,0.708,Evan Fournier,1.31,2.2,3.01,7.74,5.03,12.06,0.42
Evan Fournier,2022-23,6.11,1.81,1.33,0.11,0.59,NYK,30.0,27,7,459,0.337,0.307,18,21,0.857,Evan Fournier,0.81,1.7,1.3,4.22,2.07,6.15,0.15
Evan Fournier,2023-24,4.0,1.33,1.0,0.0,1.33,NYK,31.0,3,0,39,0.2,0.133,2,2,1.0,Evan Fournier,0.33,1.3,0.67,5.0,1.33,6.67,0.0
Evan Fournier,2023-24,7.17,1.86,1.55,0.24,0.86,DET,31.0,29,0,541,0.373,0.27,27,34,0.794,Evan Fournier,0.69,1.5,1.07,3.97,2.59,6.93,0.17
Evan Fournier,2023-24,6.88,1.81,1.5,0.22,0.91,TOT,31.0,32,0,580,0.357,0.254,29,36,0.806,Evan Fournier,0.66,1.5,1.03,4.06,2.47,6.91,0.16
Tremaine Fowlkes,2001-02,3.36,2.91,0.77,0.05,0.5,LAC,26.0,22,17,343,0.391,0.0,24,31,0.774,Tremaine Fowlkes,0.59,1.8,0.0,0.0,1.14,2.91,1.45
Tremaine Fowlkes,2002-03,4.43,2.78,0.62,0.05,0.68,LAC,27.0,37,10,573,0.438,0.222,50,59,0.847,Tremaine Fowlkes,0.54,1.7,0.05,0.24,1.51,3.46,1.11
Tremaine Fowlkes,2003-04,1.22,1.47,0.39,0.08,0.25,DET,28.0,36,0,261,0.313,0.125,13,18,0.722,Tremaine Fowlkes,0.33,1.0,0.03,0.22,0.42,1.33,0.5
Tremaine Fowlkes,2004-05,2.38,1.0,0.0,0.0,0.25,IND,29.0,8,0,56,0.529,0.333,0,2,0.0,Tremaine Fowlkes,0.62,0.9,0.12,0.38,1.12,2.12,0.38
De'Aaron Fox,2017-18,11.56,2.79,4.38,0.27,0.96,SAC,20.0,73,61,2026,0.412,0.307,141,195,0.723,De'Aaron Fox,2.37,2.2,0.64,2.1,4.49,10.92,0.45
De'Aaron Fox,2018-19,17.27,3.75,7.28,0.56,1.64,SAC,21.0,81,81,2546,0.458,0.371,303,417,0.727,De'Aaron Fox,2.8,2.5,1.06,2.86,6.23,13.6,0.53
De'Aaron Fox,2019-20,21.12,3.84,6.82,0.49,1.45,SAC,22.0,51,49,1634,0.48,0.292,241,342,0.705,De'Aaron Fox,3.1,2.8,1.06,3.63,7.67,15.98,0.69
De'Aaron Fox,2020-21,25.19,3.5,7.19,0.47,1.5,SAC,23.0,58,58,2036,0.477,0.322,300,417,0.719,De'Aaron Fox,3.0,2.9,1.78,5.52,9.12,19.14,0.57
De'Aaron Fox,2021-22,23.17,3.92,5.59,0.42,1.15,SAC,24.0,59,59,2083,0.473,0.297,261,348,0.75,De'Aaron Fox,2.85,2.9,1.25,4.22,8.75,18.51,0.42
De'Aaron Fox,2022-23,25.01,4.19,6.12,0.32,1.14,SAC,25.0,73,73,2435,0.512,0.324,343,440,0.78,De'Aaron Fox,2.48,2.4,1.63,5.03,9.34,18.23,0.55
De'Aaron Fox,2023-24,26.57,4.59,5.65,0.42,2.03,SAC,26.0,74,74,2659,0.465,0.369,312,423,0.738,De'Aaron Fox,2.62,2.6,2.89,7.84,9.73,20.93,0.91
De'Aaron Fox,2024-25,24.98,5.0,6.13,0.44,1.47,SAC,27.0,45,45,1663,0.469,0.322,204,246,0.829,De'Aaron Fox,2.96,2.6,2.04,6.36,9.2,19.62,1.0
De'Aaron Fox,2024-25,19.71,4.29,6.82,0.29,1.47,SAS,27.0,17,17,578,0.446,0.274,59,72,0.819,De'Aaron Fox,2.41,2.7,1.53,5.59,7.35,16.47,0.53
De'Aaron Fox,2024-25,23.53,4.81,6.32,0.4,1.47,TOT,27.0,62,62,2241,0.463,0.31,263,318,0.827,De'Aaron Fox,2.81,2.6,1.9,6.15,8.69,18.76,0.87
De'Aaron Fox,2025-26,22.5,3.5,4.0,0.0,0.5,SAS,27.0,2,2,67,0.607,0.273,8,9,0.889,De'Aaron Fox,4.0,3.0,1.5,5.5,8.5,14.0,1.5
Randy Foye,2006-07,10.15,2.66,2.83,0.26,0.65,MIN,23.0,82,12,1879,0.434,0.368,164,192,0.854,Randy Foye,1.85,2.2,0.83,2.26,3.66,8.43,0.6
Randy Foye,2007-08,13.08,3.28,4.21,0.08,0.92,MIN,24.0,39,31,1259,0.429,0.412,53,65,0.815,Randy Foye,2.03,2.6,1.56,3.79,5.08,11.85,0.33
Randy Foye,2008-09,16.27,3.06,4.33,0.37,1.03,MIN,25.0,70,61,2494,0.407,0.36,230,272,0.846,Randy Foye,2.14,2.9,1.59,4.4,5.7,14.01,0.49
Randy Foye,2009-10,10.06,1.86,3.26,0.14,0.47,WAS,26.0,70,38,1667,0.414,0.346,129,145,0.89,Randy Foye,1.34,1.8,0.9,2.6,3.66,8.84,0.23
Randy Foye,2010-11,9.78,1.63,2.7,0.33,0.75,LAC,27.0,63,24,1551,0.388,0.327,133,149,0.893,Randy Foye,1.51,1.9,1.13,3.44,3.27,8.43,0.21
Randy Foye,2011-12,10.95,2.12,2.25,0.37,0.71,LAC,28.0,65,48,1682,0.398,0.386,73,85,0.859,Randy Foye,1.12,2.0,1.95,5.06,3.94,9.91,0.38
Randy Foye,2012-13,10.76,1.55,2.04,0.33,0.8,UTA,29.0,82,72,2249,0.397,0.41,118,144,0.819,Randy Foye,1.12,2.3,2.17,5.29,3.57,9.0,0.21
Randy Foye,2013-14,13.19,2.86,3.54,0.48,0.83,DEN,30.0,81,78,2485,0.413,0.38,157,185,0.849,Randy Foye,1.79,2.5,2.33,6.15,4.46,10.8,0.44
Randy Foye,2014-15,8.7,1.7,2.38,0.22,0.68,DEN,31.0,50,21,1087,0.368,0.357,45,55,0.818,Randy Foye,1.2,1.9,1.88,5.26,2.96,8.04,0.18
Randy Foye,2015-16,5.98,1.94,2.07,0.3,0.48,DEN,32.0,54,7,1070,0.351,0.296,39,47,0.83,Randy Foye,1.07,1.5,0.93,3.13,2.17,6.17,0.3
