Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Keith Bogans,2008-09,6.03,3.14,1.14,0.07,0.69,MIL,29.0,29,0,485,0.376,0.348,31,33,0.939,Keith Bogans,0.76,1.5,1.1,3.17,1.93,5.14,0.55
Keith Bogans,2008-09,5.6,3.11,0.98,0.06,0.66,TOT,29.0,65,15,1272,0.367,0.339,52,57,0.912,Keith Bogans,0.63,1.6,1.14,3.35,1.83,4.98,0.48
Keith Bogans,2009-10,4.39,2.23,1.2,0.15,0.57,SAS,30.0,79,50,1559,0.403,0.357,37,50,0.74,Keith Bogans,0.67,2.0,0.89,2.48,1.52,3.77,0.32
Keith Bogans,2010-11,4.38,1.8,1.23,0.11,0.46,CHI,31.0,82,82,1461,0.404,0.38,21,32,0.656,Keith Bogans,0.5,1.4,1.1,2.89,1.51,3.74,0.23
Keith Bogans,2011-12,4.2,2.2,0.6,0.0,0.4,NJN,32.0,5,1,94,0.381,0.25,2,5,0.4,Keith Bogans,0.6,3.0,0.6,2.4,1.6,4.2,1.0
Keith Bogans,2012-13,4.2,1.62,1.03,0.05,0.38,BKN,33.0,74,23,1408,0.38,0.343,11,17,0.647,Keith Bogans,0.66,1.5,1.14,3.31,1.46,3.84,0.22
Keith Bogans,2013-14,2.0,0.5,0.5,0.0,0.17,BOS,34.0,6,0,55,0.5,0.5,3,3,1.0,Keith Bogans,0.17,0.3,0.5,1.0,0.5,1.0,0.0
Bojan Bogdanovic,2014-15,8.97,2.73,0.87,0.12,0.44,BKN,26.0,78,28,1854,0.453,0.355,87,106,0.821,Bojan Bogdanovic,1.0,1.3,1.17,3.28,3.35,7.38,0.64
Bojan Bogdanovic,2015-16,11.23,3.23,1.25,0.06,0.37,BKN,27.0,79,39,2115,0.433,0.382,110,132,0.833,Bojan Bogdanovic,1.46,1.5,1.63,4.28,4.1,9.48,0.46
Bojan Bogdanovic,2016-17,14.24,3.58,1.64,0.05,0.44,BKN,28.0,55,54,1482,0.44,0.357,146,167,0.874,Bojan Bogdanovic,1.69,1.8,1.8,5.04,4.89,11.11,0.42
Bojan Bogdanovic,2016-17,12.69,3.08,0.81,0.15,0.38,WAS,28.0,26,0,601,0.457,0.391,71,76,0.934,Bojan Bogdanovic,1.46,1.8,1.73,4.42,4.12,9.0,0.54
Bojan Bogdanovic,2016-17,13.74,3.42,1.37,0.09,0.42,TOT,28.0,81,54,2083,0.445,0.367,217,243,0.893,Bojan Bogdanovic,1.62,1.8,1.78,4.84,4.64,10.43,0.46
Bojan Bogdanovic,2017-18,14.26,3.38,1.49,0.1,0.69,IND,29.0,80,80,2465,0.474,0.402,178,205,0.868,Bojan Bogdanovic,1.32,1.6,1.94,4.82,5.05,10.65,0.38
Bojan Bogdanovic,2018-19,17.95,4.11,1.99,0.01,0.85,IND,30.0,81,81,2573,0.497,0.425,246,305,0.807,Bojan Bogdanovic,1.65,1.7,2.02,4.77,6.44,12.98,0.41
Bojan Bogdanovic,2019-20,20.24,4.11,2.08,0.11,0.54,UTA,31.0,63,63,2083,0.447,0.414,250,277,0.903,Bojan Bogdanovic,2.52,1.7,3.0,7.25,6.63,14.84,0.62
Bojan Bogdanovic,2020-21,17.01,3.9,1.89,0.06,0.62,UTA,32.0,72,72,2216,0.439,0.39,233,265,0.879,Bojan Bogdanovic,1.78,1.6,2.5,6.4,5.64,12.85,0.56
Bojan Bogdanovic,2021-22,18.09,4.29,1.74,0.01,0.49,UTA,33.0,69,69,2131,0.455,0.387,223,260,0.858,Bojan Bogdanovic,1.71,1.7,2.62,6.78,6.12,13.45,0.84
Bojan Bogdanovic,2022-23,21.58,3.78,2.58,0.14,0.58,DET,34.0,59,59,1893,0.488,0.411,268,303,0.884,Bojan Bogdanovic,2.29,1.9,2.46,5.98,7.29,14.95,0.61
Bojan Bogdanovic,2023-24,20.18,3.36,2.54,0.14,0.82,DET,35.0,28,27,921,0.468,0.415,81,104,0.779,Bojan Bogdanovic,2.25,2.0,3.07,7.39,7.11,15.18,0.46
Bojan Bogdanovic,2023-24,10.45,2.0,0.9,0.03,0.24,NYK,35.0,29,0,557,0.43,0.37,36,45,0.8,Bojan Bogdanovic,1.31,1.3,1.62,4.38,3.79,8.83,0.31
Bojan Bogdanovic,2023-24,15.23,2.67,1.7,0.09,0.53,TOT,35.0,57,27,1478,0.454,0.398,117,149,0.785,Bojan Bogdanovic,1.77,1.7,2.33,5.86,5.42,11.95,0.39
Bogdan Bogdanović,2017-18,11.76,2.86,3.31,0.21,0.92,SAC,25.0,78,52,2175,0.446,0.392,100,119,0.84,Bogdan Bogdanović,1.6,2.2,1.65,4.22,4.41,9.9,0.4
Bogdan Bogdanović,2018-19,14.14,3.47,3.81,0.21,1.03,SAC,26.0,70,17,1947,0.418,0.36,134,162,0.827,Bogdan Bogdanović,1.67,2.0,1.91,5.31,5.16,12.33,0.57
Bogdan Bogdanović,2019-20,15.15,3.39,3.39,0.25,1.05,SAC,27.0,61,28,1766,0.44,0.372,86,116,0.741,Bogdan Bogdanović,1.67,2.2,2.69,7.23,5.52,12.56,0.43
Bogdan Bogdanović,2020-21,16.36,3.64,3.34,0.3,1.11,ATL,28.0,44,27,1305,0.473,0.438,40,44,0.909,Bogdan Bogdanović,1.23,2.2,3.32,7.57,6.07,12.84,0.45
Bogdan Bogdanović,2021-22,15.08,3.97,3.08,0.22,1.08,ATL,29.0,63,27,1849,0.431,0.368,97,115,0.843,Bogdan Bogdanović,1.11,2.1,2.68,7.29,5.43,12.6,0.46
Bogdan Bogdanović,2022-23,14.0,3.06,2.78,0.33,0.8,ATL,30.0,54,9,1509,0.447,0.406,64,77,0.831,Bogdan Bogdanović,1.2,1.6,2.7,6.67,5.06,11.31,0.43
Bogdan Bogdanović,2023-24,16.87,3.44,3.13,0.33,1.22,ATL,31.0,79,33,2401,0.428,0.374,151,164,0.921,Bogdan Bogdanović,1.42,2.3,3.04,8.11,5.96,13.92,0.67
Bogdan Bogdanović,2024-25,10.0,2.75,2.04,0.25,0.83,ATL,32.0,24,0,598,0.371,0.301,30,34,0.882,Bogdan Bogdanović,1.54,2.4,1.83,6.08,3.46,9.33,0.5
Bogdan Bogdanović,2024-25,11.43,3.1,3.23,0.17,0.7,LAC,32.0,30,4,750,0.474,0.427,28,32,0.875,Bogdan Bogdanović,1.23,2.3,2.03,4.77,4.23,8.93,0.4
Bogdan Bogdanović,2024-25,10.8,2.94,2.7,0.2,0.76,TOT,32.0,54,4,1348,0.427,0.363,58,66,0.879,Bogdan Bogdanović,1.37,2.4,1.94,5.35,3.89,9.11,0.44
Bogdan Bogdanović,2025-26,6.25,4.0,2.5,0.25,0.5,LAC,33.0,4,2,91,0.28,0.235,7,8,0.875,Bogdan Bogdanović,1.75,1.8,1.0,4.25,1.75,6.25,0.5
Andrew Bogut,2005-06,9.37,6.99,2.34,0.83,0.6,MIL,21.0,82,77,2348,0.533,0.0,122,194,0.629,Andrew Bogut,1.52,3.2,0.0,0.04,3.94,7.39,2.3
Andrew Bogut,2006-07,12.26,8.85,3.0,0.53,0.74,MIL,22.0,66,66,2258,0.553,0.2,112,194,0.577,Andrew Bogut,2.27,3.3,0.02,0.08,5.27,9.53,2.55
Andrew Bogut,2007-08,14.35,9.78,2.55,1.73,0.82,MIL,23.0,78,78,2720,0.511,0.0,189,322,0.587,Andrew Bogut,2.21,3.3,0.0,0.09,5.96,11.67,3.14
Andrew Bogut,2008-09,11.72,10.25,2.0,1.03,0.64,MIL,24.0,36,33,1124,0.577,0.0,56,98,0.571,Andrew Bogut,2.39,3.6,0.0,0.0,5.08,8.81,3.25
Andrew Bogut,2009-10,15.87,10.16,1.84,2.54,0.57,MIL,25.0,69,69,2229,0.52,0.0,149,237,0.629,Andrew Bogut,1.9,3.2,0.0,0.03,6.86,13.19,3.01
Andrew Bogut,2010-11,12.77,11.08,2.02,2.58,0.72,MIL,26.0,65,65,2297,0.495,0.0,96,217,0.442,Andrew Bogut,1.92,3.3,0.0,0.06,5.65,11.42,3.06
Andrew Bogut,2011-12,11.33,8.33,2.58,2.0,1.0,MIL,27.0,12,12,364,0.449,0.0,14,23,0.609,Andrew Bogut,2.0,3.0,0.0,0.08,5.08,11.33,1.83
Andrew Bogut,2012-13,5.81,7.66,2.09,1.72,0.62,GSW,28.0,32,32,786,0.451,1.0,19,38,0.5,Andrew Bogut,1.09,2.7,0.03,0.03,2.59,5.75,2.12
Andrew Bogut,2013-14,7.34,10.01,1.67,1.81,0.7,GSW,29.0,67,67,1769,0.627,0.0,22,64,0.344,Andrew Bogut,1.45,3.1,0.0,0.0,3.51,5.6,2.72
Andrew Bogut,2014-15,6.3,8.1,2.69,1.69,0.58,GSW,30.0,67,65,1583,0.563,0.0,22,42,0.524,Andrew Bogut,1.58,2.8,0.0,0.0,2.99,5.3,2.1
Andrew Bogut,2015-16,5.36,7.03,2.31,1.63,0.47,GSW,31.0,70,66,1451,0.627,1.0,24,50,0.48,Andrew Bogut,1.19,3.2,0.01,0.01,2.5,3.99,1.73
Andrew Bogut,2016-17,3.04,8.38,1.88,0.96,0.5,DAL,32.0,26,21,582,0.469,0.0,3,11,0.273,Andrew Bogut,1.65,3.2,0.0,0.04,1.46,3.12,2.15
Andrew Bogut,2016-17,0.0,0.0,0.0,0.0,0.0,CLE,32.0,1,0,1,0.0,0.0,0,0,0.0,Andrew Bogut,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Andrew Bogut,2016-17,2.93,8.07,1.81,0.93,0.48,TOT,32.0,27,21,583,0.469,0.0,3,11,0.273,Andrew Bogut,1.59,3.2,0.0,0.04,1.41,3.0,2.07
Andrew Bogut,2017-18,1.5,3.25,0.62,0.54,0.17,LAL,33.0,24,5,216,0.68,0.0,2,2,1.0,Andrew Bogut,0.79,1.7,0.0,0.0,0.71,1.04,1.08
Andrew Bogut,2018-19,3.55,5.0,1.0,0.73,0.27,GSW,34.0,11,5,134,0.5,0.0,3,3,1.0,Andrew Bogut,0.73,2.0,0.0,0.0,1.64,3.27,1.09
Bol Bol,2019-20,5.71,2.71,0.86,0.86,0.29,DEN,20.0,7,0,87,0.5,0.444,8,10,0.8,Bol Bol,1.43,1.6,0.57,1.29,2.0,4.0,0.71
Bol Bol,2020-21,2.16,0.75,0.22,0.31,0.09,DEN,21.0,32,2,160,0.431,0.375,10,15,0.667,Bol Bol,0.41,0.4,0.28,0.75,0.78,1.81,0.0
Bol Bol,2021-22,2.36,1.43,0.36,0.14,0.07,DEN,22.0,14,0,81,0.556,0.25,2,5,0.4,Bol Bol,0.29,0.3,0.07,0.29,1.07,1.93,0.29
Bol Bol,2022-23,9.06,5.79,0.99,1.21,0.43,ORL,23.0,70,33,1505,0.546,0.265,82,108,0.759,Bol Bol,1.6,1.3,0.43,1.61,3.73,6.83,0.99
Bol Bol,2023-24,5.19,3.19,0.4,0.58,0.23,PHX,24.0,43,0,469,0.616,0.423,15,19,0.789,Bol Bol,0.44,1.0,0.51,1.21,2.16,3.51,0.74
Bol Bol,2024-25,6.78,2.89,0.61,0.69,0.25,PHX,25.0,36,10,448,0.525,0.344,20,26,0.769,Bol Bol,0.56,0.6,0.89,2.58,2.67,5.08,0.56
Jonah Bolden,2018-19,4.7,3.75,0.91,0.89,0.39,PHI,23.0,44,10,639,0.494,0.354,13,27,0.481,Jonah Bolden,0.82,2.2,0.77,2.18,1.82,3.68,1.07
Jonah Bolden,2019-20,1.0,0.25,0.0,0.0,0.25,PHI,24.0,4,0,14,0.667,0.0,0,2,0.0,Jonah Bolden,0.5,1.0,0.0,0.25,0.5,0.75,0.0
Jonah Bolden,2019-20,2.0,2.67,0.0,0.67,0.67,PHX,24.0,3,0,33,0.25,0.0,2,2,1.0,Jonah Bolden,0.0,2.0,0.0,1.0,0.67,2.67,1.0
Jonah Bolden,2019-20,1.43,1.29,0.0,0.29,0.43,TOT,24.0,7,0,47,0.364,0.0,2,4,0.5,Jonah Bolden,0.29,1.4,0.0,0.57,0.57,1.57,0.43
Marques Bolden,2019-20,0.0,2.0,0.0,0.0,1.0,CLE,22.0,1,0,3,0.0,0.0,0,0,0.0,Marques Bolden,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Marques Bolden,2020-21,1.17,1.0,0.0,0.33,0.33,CLE,23.0,6,0,29,0.333,0.0,5,8,0.625,Marques Bolden,0.33,0.0,0.0,0.0,0.17,0.5,0.5
Marques Bolden,2023-24,0.0,1.0,0.0,0.0,0.0,MIL,26.0,2,0,3,0.0,0.0,0,0,0.0,Marques Bolden,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Marques Bolden,2023-24,4.11,3.56,0.44,0.78,0.33,CHA,26.0,9,2,118,0.68,0.0,3,4,0.75,Marques Bolden,0.33,1.0,0.0,0.11,1.89,2.78,1.11
Marques Bolden,2023-24,3.36,3.09,0.36,0.64,0.27,TOT,26.0,11,2,121,0.68,0.0,3,4,0.75,Marques Bolden,0.27,0.9,0.0,0.09,1.55,2.27,0.91
Leandro Bolmaro,2021-22,1.43,1.23,0.6,0.0,0.17,MIN,21.0,35,2,241,0.315,0.278,11,13,0.846,Leandro Bolmaro,0.37,0.7,0.14,0.51,0.49,1.54,0.46
Leandro Bolmaro,2022-23,0.43,0.5,0.5,0.07,0.21,UTA,22.0,14,0,68,0.15,0.0,0,0,0.0,Leandro Bolmaro,0.5,0.7,0.0,0.29,0.21,1.43,0.29
Joel Bolomboy,2016-17,1.83,1.42,0.17,0.17,0.08,UTA,23.0,12,0,53,0.563,0.25,3,6,0.5,Joel Bolomboy,0.17,0.1,0.08,0.33,0.75,1.33,0.33
Joel Bolomboy,2017-18,1.5,1.67,0.0,0.0,0.33,MIL,24.0,6,0,38,0.5,0.0,3,6,0.5,Joel Bolomboy,0.33,0.5,0.0,0.17,0.5,1.0,1.0
Adem Bona,2024-25,5.81,4.22,0.47,1.19,0.45,PHI,22.0,58,11,905,0.703,0.0,67,100,0.67,Adem Bona,1.05,2.2,0.0,0.02,2.33,3.31,1.59
Adem Bona,2025-26,2.2,3.2,0.3,1.7,0.5,PHI,22.0,10,3,153,0.412,0.0,8,14,0.571,Adem Bona,0.7,1.6,0.0,0.1,0.7,1.7,1.3
Jordan Bone,2019-20,1.2,0.4,0.8,0.0,0.1,DET,22.0,10,0,53,0.25,0.2,0,0,0.0,Jordan Bone,0.2,0.6,0.2,1.0,0.5,2.0,0.0
Jordan Bone,2020-21,4.0,1.71,1.29,0.0,0.14,ORL,23.0,14,0,196,0.426,0.313,0,0,0.0,Jordan Bone,0.21,0.8,0.71,2.29,1.64,3.86,0.29
Isaac Bonga,2018-19,0.86,1.14,0.68,0.18,0.41,LAL,19.0,22,0,120,0.152,0.0,9,15,0.6,Isaac Bonga,0.27,0.4,0.0,0.36,0.23,1.5,0.41
Isaac Bonga,2019-20,5.0,3.36,1.15,0.33,0.68,WAS,20.0,66,49,1250,0.504,0.352,69,85,0.812,Isaac Bonga,0.88,2.4,0.38,1.08,1.79,3.55,1.08
Isaac Bonga,2020-21,1.95,1.65,0.57,0.22,0.28,WAS,21.0,40,8,432,0.37,0.277,5,8,0.625,Isaac Bonga,0.55,1.6,0.32,1.18,0.75,2.02,0.45
Isaac Bonga,2021-22,0.8,0.47,0.27,0.13,0.53,TOR,22.0,15,0,69,0.231,0.25,5,8,0.625,Isaac Bonga,0.13,0.7,0.07,0.27,0.2,0.87,0.27
Matt Bonner,2004-05,7.18,3.48,0.59,0.23,0.48,TOR,25.0,82,0,1554,0.533,0.424,56,71,0.789,Matt Bonner,0.49,2.7,0.48,1.12,3.01,5.65,1.32
Matt Bonner,2005-06,7.47,3.64,0.72,0.4,0.63,TOR,26.0,78,6,1710,0.448,0.42,63,76,0.829,Matt Bonner,0.41,2.8,1.31,3.12,2.68,5.99,1.1
Matt Bonner,2006-07,4.91,2.79,0.39,0.2,0.3,SAS,27.0,56,0,653,0.447,0.383,27,38,0.711,Matt Bonner,0.45,1.2,0.64,1.68,1.89,4.23,1.14
Matt Bonner,2007-08,4.79,2.82,0.47,0.25,0.21,SAS,28.0,68,3,853,0.416,0.336,38,44,0.864,Matt Bonner,0.57,1.6,0.68,2.01,1.78,4.28,0.78
Matt Bonner,2008-09,8.23,4.77,1.01,0.32,0.58,SAS,29.0,81,67,1928,0.496,0.44,17,23,0.739,Matt Bonner,0.46,2.3,1.46,3.31,3.28,6.62,1.2
Matt Bonner,2009-10,7.03,3.29,1.05,0.37,0.46,SAS,30.0,65,8,1161,0.446,0.39,35,48,0.729,Matt Bonner,0.6,1.7,1.38,3.55,2.55,5.72,0.8
Matt Bonner,2010-11,7.29,3.62,0.91,0.32,0.39,SAS,31.0,66,1,1432,0.464,0.457,32,43,0.744,Matt Bonner,0.41,1.7,1.59,3.48,2.61,5.62,0.91
Matt Bonner,2011-12,6.6,3.29,0.94,0.32,0.23,SAS,32.0,65,2,1326,0.44,0.42,16,21,0.762,Matt Bonner,0.22,1.0,1.62,3.85,2.37,5.38,0.45
Matt Bonner,2012-13,4.24,1.9,0.53,0.28,0.25,SAS,33.0,68,4,909,0.487,0.442,11,15,0.733,Matt Bonner,0.24,1.3,0.78,1.76,1.65,3.38,0.37
Matt Bonner,2013-14,3.23,2.13,0.51,0.18,0.25,SAS,34.0,61,0,690,0.445,0.429,9,12,0.75,Matt Bonner,0.26,0.8,0.69,1.61,1.2,2.69,0.26
Matt Bonner,2014-15,3.67,1.6,0.65,0.17,0.14,SAS,35.0,72,19,935,0.409,0.365,30,37,0.811,Matt Bonner,0.15,0.9,0.64,1.75,1.31,3.19,0.4
Matt Bonner,2015-16,2.53,0.9,0.3,0.03,0.2,SAS,36.0,30,2,206,0.509,0.441,3,4,0.75,Matt Bonner,0.1,0.5,0.5,1.13,0.97,1.9,0.1
Devin Booker,2015-16,13.79,2.46,2.63,0.26,0.58,PHX,19.0,76,51,2108,0.423,0.343,215,256,0.84,Devin Booker,2.11,3.0,1.3,3.8,4.83,11.41,0.36
Devin Booker,2016-17,22.13,3.19,3.44,0.27,0.92,PHX,20.0,78,78,2731,0.423,0.363,367,441,0.832,Devin Booker,3.09,3.1,1.88,5.19,7.77,18.35,0.59
Devin Booker,2017-18,24.93,4.52,4.69,0.26,0.87,PHX,21.0,54,54,1865,0.432,0.383,289,329,0.878,Devin Booker,3.59,3.1,2.72,7.11,8.43,19.52,0.48
Devin Booker,2018-19,26.56,4.14,6.77,0.2,0.88,PHX,22.0,64,64,2242,0.467,0.326,393,454,0.866,Devin Booker,4.12,3.1,2.11,6.47,9.16,19.61,0.61
Devin Booker,2019-20,26.61,4.24,6.51,0.26,0.7,PHX,23.0,70,70,2512,0.489,0.354,468,509,0.919,Devin Booker,3.77,3.0,2.01,5.69,8.96,18.33,0.41
Devin Booker,2020-21,25.55,4.19,4.31,0.24,0.79,PHX,24.0,67,67,2270,0.484,0.34,340,392,0.867,Devin Booker,3.09,2.7,1.88,5.54,9.3,19.21,0.51
Devin Booker,2021-22,26.79,5.03,4.84,0.38,1.13,PHX,25.0,68,68,2345,0.466,0.383,315,363,0.868,Devin Booker,2.38,2.6,2.69,7.03,9.74,20.9,0.66
Devin Booker,2022-23,27.75,4.53,5.53,0.34,0.96,PHX,26.0,53,53,1835,0.494,0.351,306,358,0.855,Devin Booker,2.74,3.0,2.09,5.96,9.94,20.13,0.87
Devin Booker,2023-24,27.07,4.53,6.94,0.41,0.9,PHX,27.0,68,68,2447,0.492,0.364,405,457,0.886,Devin Booker,2.62,3.0,2.24,6.15,9.44,19.19,0.82
Devin Booker,2024-25,25.64,4.07,7.05,0.21,0.89,PHX,28.0,75,75,2795,0.461,0.332,432,483,0.894,Devin Booker,2.93,2.6,2.44,7.35,8.72,18.93,1.01
Devin Booker,2025-26,28.36,4.27,6.82,0.27,0.73,PHX,29.0,11,11,396,0.507,0.397,71,81,0.877,Devin Booker,4.09,2.7,2.27,5.73,9.82,19.36,1.27
Trevor Booker,2010-11,5.32,3.86,0.54,0.65,0.45,WAS,23.0,65,14,1063,0.549,0.0,68,101,0.673,Trevor Booker,0.58,1.8,0.0,0.02,2.14,3.89,1.51
Trevor Booker,2011-12,8.38,6.5,0.8,0.86,0.96,WAS,24.0,50,32,1261,0.531,0.5,56,93,0.602,Trevor Booker,1.16,2.8,0.02,0.04,3.62,6.82,2.38
Trevor Booker,2012-13,5.33,4.98,0.83,0.33,0.67,WAS,25.0,48,14,887,0.491,0.0,40,72,0.556,Trevor Booker,0.65,2.0,0.0,0.1,2.25,4.58,2.04
Trevor Booker,2013-14,6.82,5.26,0.89,0.62,0.57,WAS,26.0,72,45,1553,0.551,0.0,47,76,0.618,Trevor Booker,0.81,1.8,0.0,0.03,3.08,5.6,2.07
Trevor Booker,2014-15,7.18,5.03,1.05,0.52,0.54,UTA,27.0,79,5,1564,0.487,0.345,86,148,0.581,Trevor Booker,1.11,1.8,0.37,1.06,2.86,5.87,1.76
Trevor Booker,2015-16,5.86,5.72,1.05,0.52,0.75,UTA,28.0,79,2,1632,0.49,0.293,71,106,0.67,Trevor Booker,1.03,2.1,0.15,0.52,2.41,4.91,2.1
Trevor Booker,2016-17,9.99,8.04,1.94,0.39,1.06,BKN,29.0,71,43,1754,0.516,0.321,74,110,0.673,Trevor Booker,1.79,2.1,0.35,1.1,4.3,8.32,2.01
Trevor Booker,2017-18,10.06,6.61,2.11,0.28,0.44,BKN,30.0,18,6,395,0.513,0.25,24,43,0.558,Trevor Booker,1.67,2.4,0.17,0.67,4.28,8.33,2.11
Trevor Booker,2017-18,4.73,3.7,0.82,0.33,0.48,PHI,30.0,33,0,494,0.56,0.286,32,39,0.821,Trevor Booker,0.61,1.5,0.06,0.21,1.85,3.3,1.42
Trevor Booker,2017-18,5.35,4.53,1.0,0.29,0.24,IND,30.0,17,1,269,0.464,0.214,10,11,0.909,Trevor Booker,0.53,1.5,0.18,0.82,2.29,4.94,1.88
Trevor Booker,2017-18,6.29,4.68,1.21,0.31,0.41,TOT,30.0,68,7,1158,0.516,0.242,66,93,0.71,Trevor Booker,0.87,1.8,0.12,0.49,2.6,5.04,1.72
Josh Boone,2006-07,4.16,2.89,0.16,0.34,0.18,NJN,22.0,61,0,669,0.579,0.0,56,103,0.544,Josh Boone,0.54,1.5,0.0,0.0,1.62,2.8,1.05
Josh Boone,2007-08,8.21,7.27,0.79,0.87,0.51,NJN,23.0,70,53,1773,0.548,0.0,99,217,0.456,Josh Boone,0.97,2.2,0.0,0.0,3.4,6.2,2.74
Josh Boone,2008-09,4.16,4.16,0.5,0.77,0.35,NJN,24.0,62,7,995,0.528,0.0,32,85,0.376,Josh Boone,0.5,1.7,0.0,0.0,1.82,3.45,1.68
Josh Boone,2009-10,4.02,5.0,0.46,0.76,0.48,NJN,25.0,63,28,1045,0.525,0.0,19,58,0.328,Josh Boone,0.59,1.8,0.0,0.0,1.86,3.54,1.97
Calvin Booth,1999-00,3.82,2.91,0.64,1.27,0.27,WAS,24.0,11,0,143,0.348,0.0,10,14,0.714,Calvin Booth,0.55,2.1,0.0,0.0,1.45,4.18,1.36
Calvin Booth,2000-01,4.53,4.35,0.57,2.02,0.42,WAS,25.0,40,22,640,0.44,0.0,33,45,0.733,Calvin Booth,0.9,2.3,0.0,0.0,1.85,4.2,1.32
Calvin Booth,2000-01,7.47,4.8,1.27,2.0,0.8,DAL,25.0,15,7,293,0.548,0.0,20,33,0.606,Calvin Booth,1.13,3.7,0.0,0.0,3.07,5.6,1.6
Calvin Booth,2000-01,5.33,4.47,0.76,2.02,0.53,TOT,25.0,55,29,933,0.476,0.0,53,78,0.679,Calvin Booth,0.96,2.7,0.0,0.0,2.18,4.58,1.4
Calvin Booth,2001-02,6.2,3.6,1.07,0.87,0.4,SEA,26.0,15,15,279,0.427,0.0,23,24,0.958,Calvin Booth,1.07,3.1,0.0,0.0,2.33,5.47,1.33
Calvin Booth,2002-03,2.94,2.32,0.26,0.7,0.23,SEA,27.0,47,0,575,0.437,0.0,34,47,0.723,Calvin Booth,0.47,1.6,0.0,0.04,1.11,2.53,0.68
Calvin Booth,2003-04,4.86,3.94,0.39,1.42,0.24,SEA,28.0,71,35,1206,0.466,0.0,75,94,0.798,Calvin Booth,0.63,2.1,0.0,0.03,1.9,4.08,1.21
Calvin Booth,2004-05,2.41,1.71,0.12,0.47,0.32,DAL,29.0,34,1,262,0.43,0.0,14,16,0.875,Calvin Booth,0.24,1.6,0.0,0.03,1.0,2.32,0.47
Calvin Booth,2004-05,2.47,2.88,0.24,0.71,0.24,MIL,29.0,17,0,189,0.517,0.0,12,16,0.75,Calvin Booth,0.47,1.4,0.0,0.0,0.88,1.71,0.76
Calvin Booth,2004-05,2.43,2.1,0.16,0.55,0.29,TOT,29.0,51,1,451,0.454,0.0,26,32,0.813,Calvin Booth,0.31,1.5,0.0,0.02,0.96,2.12,0.57
Calvin Booth,2005-06,1.39,1.58,0.36,0.27,0.27,WAS,30.0,33,2,250,0.426,0.5,5,9,0.556,Calvin Booth,0.24,1.3,0.03,0.06,0.61,1.42,0.58
Calvin Booth,2006-07,1.57,1.84,0.41,0.66,0.09,WAS,31.0,44,1,380,0.47,0.5,6,10,0.6,Calvin Booth,0.2,1.6,0.02,0.05,0.7,1.5,0.61
