Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Mario West,2010-11,3.67,1.83,1.67,0.0,1.17,NJN,27.0,6,3,116,0.429,0.25,3,5,0.6,Mario West,0.33,2.2,0.17,0.67,1.5,3.5,0.33
Russell Westbrook,2008-09,15.32,4.87,5.3,0.2,1.34,OKC,20.0,82,65,2668,0.398,0.271,349,428,0.815,Russell Westbrook,3.34,2.3,0.43,1.57,5.32,13.35,2.17
Russell Westbrook,2009-10,16.12,4.89,7.95,0.41,1.32,OKC,21.0,82,82,2813,0.418,0.221,329,422,0.78,Russell Westbrook,3.27,2.5,0.28,1.27,5.91,14.15,1.74
Russell Westbrook,2010-11,21.87,4.62,8.17,0.37,1.89,OKC,22.0,82,82,2847,0.442,0.33,531,631,0.842,Russell Westbrook,3.85,2.5,0.41,1.26,7.49,16.95,1.48
Russell Westbrook,2011-12,23.61,4.56,5.48,0.32,1.7,OKC,23.0,66,66,2331,0.457,0.316,340,413,0.823,Russell Westbrook,3.62,2.2,0.94,2.97,8.76,19.18,1.45
Russell Westbrook,2012-13,23.21,5.22,7.4,0.29,1.77,OKC,24.0,82,82,2861,0.438,0.323,460,575,0.8,Russell Westbrook,3.33,2.3,1.18,3.66,8.21,18.72,1.35
Russell Westbrook,2013-14,21.78,5.72,6.93,0.15,1.91,OKC,25.0,46,46,1412,0.437,0.318,242,293,0.826,Russell Westbrook,3.85,2.3,1.48,4.65,7.52,17.2,1.2
Russell Westbrook,2014-15,28.15,7.28,8.57,0.21,2.09,OKC,26.0,67,67,2302,0.426,0.299,546,654,0.835,Russell Westbrook,4.37,2.7,1.28,4.3,9.36,21.96,1.85
Russell Westbrook,2015-16,23.48,7.82,10.42,0.25,2.04,OKC,27.0,80,80,2750,0.454,0.296,465,573,0.812,Russell Westbrook,4.28,2.5,1.26,4.26,8.2,18.05,1.81
Russell Westbrook,2016-17,31.58,10.67,10.37,0.38,1.63,OKC,28.0,81,81,2802,0.425,0.343,710,840,0.845,Russell Westbrook,5.41,2.3,2.47,7.2,10.17,23.96,1.69
Russell Westbrook,2017-18,25.35,10.05,10.25,0.25,1.84,OKC,29.0,80,80,2914,0.449,0.298,417,566,0.737,Russell Westbrook,4.76,2.5,1.21,4.08,9.46,21.09,1.9
Russell Westbrook,2018-19,22.95,11.05,10.74,0.45,1.95,OKC,30.0,73,73,2629,0.428,0.29,296,451,0.656,Russell Westbrook,4.45,3.4,1.63,5.63,8.63,20.18,1.49
Russell Westbrook,2019-20,27.25,7.91,7.04,0.35,1.63,HOU,31.0,57,57,2049,0.472,0.258,290,380,0.763,Russell Westbrook,4.47,3.5,0.96,3.74,10.6,22.47,1.75
Russell Westbrook,2020-21,22.23,11.54,11.74,0.35,1.37,WAS,32.0,65,65,2369,0.439,0.315,271,413,0.656,Russell Westbrook,4.8,2.9,1.32,4.2,8.37,19.05,1.68
Russell Westbrook,2021-22,18.47,7.44,7.05,0.26,0.96,LAL,33.0,78,78,2678,0.444,0.298,266,399,0.667,Russell Westbrook,3.78,3.0,1.01,3.4,7.03,15.81,1.41
Russell Westbrook,2022-23,15.9,6.17,7.52,0.44,1.02,LAL,34.0,52,3,1491,0.417,0.296,156,238,0.655,Russell Westbrook,3.54,2.3,1.21,4.1,5.85,14.02,1.13
Russell Westbrook,2022-23,15.81,4.86,7.62,0.48,1.1,LAC,34.0,21,21,635,0.489,0.356,50,76,0.658,Russell Westbrook,3.38,2.0,1.24,3.48,6.1,12.48,1.43
Russell Westbrook,2022-23,15.88,5.79,7.55,0.45,1.04,TOT,34.0,73,24,2126,0.436,0.311,206,314,0.656,Russell Westbrook,3.49,2.2,1.22,3.92,5.92,13.58,1.22
Russell Westbrook,2023-24,11.09,5.04,4.5,0.34,1.09,LAC,35.0,68,11,1529,0.454,0.273,110,160,0.688,Russell Westbrook,2.12,1.8,0.62,2.26,4.43,9.75,1.37
Russell Westbrook,2024-25,13.25,4.93,6.09,0.49,1.41,DEN,36.0,75,36,2092,0.449,0.323,154,233,0.661,Russell Westbrook,3.23,2.5,1.25,3.88,4.97,11.08,1.36
Russell Westbrook,2025-26,14.91,6.55,6.0,0.18,1.09,SAC,37.0,11,5,311,0.446,0.414,24,31,0.774,Russell Westbrook,2.82,2.1,2.18,5.27,5.27,11.82,1.64
Phillip Wheeler,2024-25,1.6,1.6,0.4,0.4,0.2,PHI,22.0,5,0,44,0.143,0.0,2,2,1.0,Phillip Wheeler,0.2,0.2,0.0,2.0,0.6,4.2,0.4
Coby White,2019-20,13.22,3.54,2.69,0.09,0.75,CHI,20.0,65,1,1674,0.394,0.354,102,129,0.791,Coby White,1.68,1.8,2.05,5.78,4.8,12.18,0.43
Coby White,2020-21,15.09,4.12,4.75,0.22,0.55,CHI,21.0,69,54,2156,0.416,0.359,128,142,0.901,Coby White,2.26,2.6,2.36,6.58,5.43,13.07,0.41
Coby White,2021-22,12.66,2.98,2.89,0.18,0.48,CHI,22.0,61,17,1675,0.433,0.385,78,91,0.857,Coby White,1.15,2.2,2.23,5.79,4.57,10.56,0.28
Coby White,2022-23,9.66,2.86,2.76,0.08,0.73,CHI,23.0,74,2,1730,0.443,0.372,61,70,0.871,Coby White,1.0,1.6,1.73,4.65,3.55,8.03,0.22
Coby White,2023-24,19.1,4.53,5.13,0.23,0.67,CHI,24.0,79,78,2881,0.447,0.376,218,260,0.838,Coby White,2.1,2.4,2.65,7.04,6.85,15.3,0.56
Coby White,2024-25,20.39,3.69,4.46,0.22,0.93,CHI,25.0,74,73,2450,0.453,0.37,277,307,0.902,Coby White,2.39,2.1,2.92,7.89,6.86,15.15,0.34
DJ White,2008-09,8.86,4.57,0.86,0.71,0.43,OKC,22.0,7,0,130,0.52,0.0,10,13,0.769,DJ White,0.43,1.4,0.0,0.0,3.71,7.14,1.43
DJ White,2009-10,4.92,1.92,0.33,0.25,0.42,OKC,23.0,12,0,102,0.61,0.0,9,10,0.9,DJ White,0.25,1.0,0.0,0.0,2.08,3.42,0.83
DJ White,2010-11,2.83,2.26,0.17,0.35,0.26,OKC,24.0,23,0,219,0.462,0.0,5,10,0.5,DJ White,0.3,1.3,0.0,0.0,1.3,2.83,0.52
DJ White,2010-11,8.46,4.42,0.62,0.5,0.25,CHA,24.0,24,0,466,0.526,0.0,41,54,0.759,DJ White,0.29,1.9,0.0,0.08,3.38,6.42,1.29
DJ White,2010-11,5.7,3.36,0.4,0.43,0.26,TOT,24.0,47,0,685,0.507,0.0,46,64,0.719,DJ White,0.3,1.6,0.0,0.04,2.36,4.66,0.91
DJ White,2011-12,6.76,3.6,0.81,0.4,0.29,CHA,25.0,58,11,1098,0.493,1.0,43,61,0.705,DJ White,0.74,1.6,0.02,0.02,3.0,6.09,0.86
DJ White,2012-13,2.42,1.08,0.33,0.5,0.08,BOS,26.0,12,0,86,0.522,0.0,5,9,0.556,DJ White,0.17,0.4,0.0,0.0,1.0,1.92,0.33
DJ White,2013-14,0.0,1.0,0.0,0.0,0.5,CHA,27.0,2,0,10,0.0,0.0,0,0,0.0,DJ White,0.0,0.5,0.0,0.0,0.0,0.5,0.0
Derrick White,2017-18,3.18,1.53,0.53,0.18,0.24,SAS,23.0,17,0,139,0.485,0.615,14,20,0.7,Derrick White,0.35,0.5,0.47,0.76,0.94,1.94,0.29
Derrick White,2018-19,9.9,3.69,3.93,0.7,1.0,SAS,24.0,67,55,1728,0.479,0.338,95,123,0.772,Derrick White,1.45,2.2,0.72,2.12,3.88,8.1,0.52
Derrick White,2019-20,11.25,3.28,3.54,0.87,0.65,SAS,25.0,68,20,1677,0.458,0.366,180,211,0.853,Derrick White,1.31,2.2,1.16,3.18,3.72,8.12,0.51
Derrick White,2020-21,15.36,2.97,3.53,1.0,0.72,SAS,26.0,36,32,1064,0.411,0.346,97,114,0.851,Derrick White,1.25,2.5,2.33,6.75,5.17,12.58,0.36
Derrick White,2021-22,14.41,3.53,5.59,0.86,1.0,SAS,27.0,49,48,1486,0.426,0.314,139,160,0.869,Derrick White,1.78,2.4,1.65,5.27,4.96,11.63,0.51
Derrick White,2021-22,11.0,3.38,3.54,0.62,0.58,BOS,27.0,26,4,713,0.409,0.306,64,75,0.853,Derrick White,1.23,2.2,1.31,4.27,3.62,8.85,0.5
Derrick White,2021-22,13.23,3.48,4.88,0.77,0.85,TOT,27.0,75,52,2199,0.421,0.312,203,235,0.864,Derrick White,1.59,2.3,1.53,4.92,4.49,10.67,0.51
Derrick White,2022-23,12.4,3.57,3.91,0.93,0.66,BOS,28.0,82,70,2319,0.462,0.381,168,192,0.875,Derrick White,1.16,2.2,1.82,4.77,4.27,9.24,0.63
Derrick White,2023-24,15.16,4.25,5.16,1.19,1.01,BOS,29.0,73,73,2381,0.461,0.396,137,152,0.901,Derrick White,1.53,2.1,2.68,6.78,5.3,11.49,0.7
Derrick White,2024-25,16.42,4.49,4.75,1.05,0.95,BOS,30.0,76,76,2574,0.442,0.384,135,161,0.839,Derrick White,1.72,1.8,3.49,9.09,5.58,12.62,0.88
Derrick White,2025-26,15.17,3.58,5.25,1.17,1.83,BOS,31.0,12,12,396,0.34,0.28,24,31,0.774,Derrick White,1.17,1.8,2.5,8.92,5.33,15.67,0.67
Jack White,2022-23,1.24,1.0,0.24,0.12,0.18,DEN,25.0,17,0,66,0.421,0.333,2,3,0.667,Jack White,0.12,0.5,0.18,0.53,0.47,1.12,0.35
Jack White,2023-24,1.5,3.0,0.25,0.25,1.0,MEM,26.0,4,0,64,0.125,0.2,0,0,0.0,Jack White,0.5,0.8,0.5,2.5,0.5,4.0,1.0
James White,2006-07,8.33,3.33,0.83,0.17,0.5,SAS,24.0,6,2,137,0.439,0.286,12,15,0.8,James White,0.83,1.2,0.33,1.17,3.0,6.83,0.5
James White,2008-09,1.75,0.0,0.25,0.25,0.25,HOU,26.0,4,0,11,0.6,0.5,0,0,0.0,James White,0.75,0.5,0.25,0.5,0.75,1.25,0.0
James White,2012-13,2.19,0.84,0.51,0.07,0.23,NYK,30.0,57,16,435,0.431,0.341,11,19,0.579,James White,0.3,0.8,0.25,0.72,0.88,2.04,0.09
Okaro White,2016-17,2.8,2.34,0.6,0.29,0.29,MIA,24.0,35,0,471,0.379,0.353,20,22,0.909,Okaro White,0.51,1.5,0.34,0.97,0.94,2.49,0.71
Okaro White,2017-18,3.33,1.83,0.33,0.17,0.17,MIA,25.0,6,4,80,0.438,0.364,2,3,0.667,Okaro White,0.17,1.0,0.67,1.83,1.17,2.67,0.5
Okaro White,2018-19,0.0,0.67,0.0,0.0,0.0,WAS,26.0,3,0,6,0.0,0.0,0,0,0.0,Okaro White,0.0,0.0,0.0,0.67,0.0,0.67,0.33
Rodney White,2001-02,3.5,1.12,0.75,0.12,0.56,DET,22.0,16,0,128,0.35,0.222,12,14,0.857,Rodney White,0.88,0.4,0.12,0.56,1.31,3.75,0.12
Rodney White,2002-03,9.03,2.96,1.68,0.44,0.62,DEN,23.0,72,19,1563,0.408,0.239,98,125,0.784,Rodney White,2.17,1.9,0.44,1.86,3.61,8.86,0.6
Rodney White,2003-04,7.51,2.29,0.83,0.28,0.44,DEN,24.0,72,0,984,0.459,0.379,78,104,0.75,Rodney White,1.08,1.5,0.46,1.21,2.99,6.5,0.61
Rodney White,2004-05,5.62,1.76,0.86,0.24,0.71,DEN,25.0,42,2,531,0.432,0.432,21,34,0.618,Rodney White,0.64,1.2,0.45,1.05,2.33,5.4,0.48
Rodney White,2004-05,3.56,0.94,0.5,0.06,0.12,GSW,25.0,16,0,146,0.371,0.313,6,10,0.6,Rodney White,0.62,0.8,0.31,1.0,1.44,3.88,0.25
Rodney White,2004-05,5.05,1.53,0.76,0.19,0.55,TOT,25.0,58,2,677,0.419,0.4,27,44,0.614,Rodney White,0.64,1.1,0.41,1.03,2.09,4.98,0.41
Royce White,2013-14,0.0,0.0,0.0,0.0,0.0,SAC,23.0,3,0,9,0.0,0.0,0,0,0.0,Royce White,0.0,0.7,0.0,0.0,0.0,0.33,0.0
Andrew White III,2017-18,4.6,2.27,0.4,0.07,0.2,ATL,25.0,15,0,209,0.342,0.367,1,4,0.25,Andrew White III,0.53,0.8,1.2,3.27,1.67,4.87,0.27
Dariq Whitehead,2023-24,1.5,2.0,1.5,0.5,0.0,BKN,19.0,2,0,24,0.2,0.0,1,2,0.5,Dariq Whitehead,0.0,0.0,0.0,1.5,0.5,2.5,0.0
Dariq Whitehead,2024-25,5.7,1.45,0.6,0.05,0.3,BKN,20.0,20,0,246,0.406,0.446,3,5,0.6,Dariq Whitehead,0.75,1.1,1.65,3.7,1.95,4.8,0.2
Isaiah Whitehead,2016-17,7.44,2.52,2.63,0.49,0.58,BKN,22.0,73,26,1643,0.402,0.295,91,113,0.805,Isaiah Whitehead,1.95,2.4,0.6,2.04,2.79,6.96,0.44
Isaiah Whitehead,2017-18,6.25,1.62,1.25,0.12,0.5,BKN,23.0,16,0,180,0.465,0.389,13,19,0.684,Isaiah Whitehead,1.5,1.4,0.44,1.12,2.5,5.38,0.25
Hassan Whiteside,2010-11,0.0,0.0,0.0,0.0,0.0,SAC,22.0,1,0,2,0.0,0.0,0,0,0.0,Hassan Whiteside,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,2011-12,1.61,2.17,0.0,0.83,0.17,SAC,23.0,18,0,109,0.444,0.0,5,12,0.417,Hassan Whiteside,0.28,0.7,0.0,0.0,0.67,1.5,0.89
