Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Manu Ginobili,2002-03,7.61,2.33,2.0,0.25,1.39,SAS,25.0,69,5,1431,0.438,0.345,126,171,0.737,Manu Ginobili,1.45,2.5,0.74,2.14,2.52,5.75,0.68
Manu Ginobili,2003-04,12.82,4.47,3.78,0.21,1.77,SAS,26.0,77,38,2258,0.418,0.359,239,298,0.802,Manu Ginobili,2.09,2.4,1.14,3.18,4.29,10.25,1.12
Manu Ginobili,2004-05,16.03,4.45,3.89,0.36,1.61,SAS,27.0,74,74,2193,0.471,0.376,355,442,0.803,Manu Ginobili,2.32,2.6,1.31,3.49,4.96,10.54,1.01
Manu Ginobili,2005-06,15.09,3.54,3.62,0.4,1.55,SAS,28.0,65,56,1813,0.462,0.382,280,360,0.778,Manu Ginobili,1.86,2.4,1.28,3.34,4.75,10.29,0.65
Manu Ginobili,2006-07,16.53,4.36,3.51,0.36,1.45,SAS,29.0,75,36,2060,0.464,0.396,320,372,0.86,Manu Ginobili,2.09,2.1,1.71,4.31,5.28,11.39,0.79
Manu Ginobili,2007-08,19.49,4.78,4.49,0.45,1.47,SAS,30.0,74,23,2299,0.46,0.401,380,442,0.86,Manu Ginobili,2.7,2.3,2.11,5.26,6.12,13.3,0.85
Manu Ginobili,2008-09,15.52,4.5,3.57,0.36,1.45,SAS,31.0,44,7,1181,0.454,0.33,168,190,0.884,Manu Ginobili,2.0,2.0,1.57,4.75,5.07,11.16,0.55
Manu Ginobili,2009-10,16.49,3.79,4.93,0.32,1.37,SAS,32.0,75,21,2150,0.441,0.377,309,355,0.87,Manu Ginobili,2.05,2.1,1.76,4.67,5.31,12.04,0.91
Manu Ginobili,2010-11,17.41,3.69,4.91,0.35,1.54,SAS,33.0,80,79,2426,0.433,0.349,357,410,0.871,Manu Ginobili,2.17,2.0,1.92,5.51,5.51,12.72,0.52
Manu Ginobili,2011-12,12.94,3.41,4.44,0.35,0.71,SAS,34.0,34,7,792,0.526,0.413,88,101,0.871,Manu Ginobili,1.88,1.6,1.53,3.71,4.41,8.38,0.53
Manu Ginobili,2012-13,11.75,3.35,4.57,0.22,1.33,SAS,35.0,60,0,1393,0.425,0.353,164,206,0.796,Manu Ginobili,2.2,1.9,1.38,3.92,3.82,8.98,0.5
Manu Ginobili,2013-14,12.32,2.97,4.31,0.25,1.03,SAS,36.0,68,3,1550,0.469,0.349,160,188,0.851,Manu Ginobili,2.04,1.9,1.32,3.79,4.32,9.22,0.44
Manu Ginobili,2014-15,10.54,3.01,4.19,0.29,0.96,SAS,37.0,70,0,1587,0.426,0.345,147,204,0.721,Manu Ginobili,2.2,2.0,1.27,3.69,3.59,8.41,0.4
Manu Ginobili,2015-16,9.57,2.52,3.05,0.19,1.14,SAS,38.0,58,0,1134,0.453,0.391,91,112,0.813,Manu Ginobili,1.71,1.7,1.21,3.09,3.4,7.5,0.45
Manu Ginobili,2016-17,7.49,2.28,2.65,0.23,1.19,SAS,39.0,69,0,1291,0.39,0.392,86,107,0.804,Manu Ginobili,1.39,1.7,1.29,3.29,2.48,6.36,0.41
Manu Ginobili,2017-18,8.86,2.18,2.51,0.25,0.66,SAS,40.0,65,0,1299,0.434,0.333,110,131,0.84,Manu Ginobili,1.62,1.9,0.98,2.95,3.09,7.12,0.29
Gordan Giricek,2002-03,11.18,2.2,1.43,0.12,0.45,MEM,26.0,49,35,1187,0.433,0.354,88,107,0.822,Gordan Giricek,1.92,2.1,0.94,2.65,4.22,9.76,0.37
Gordan Giricek,2002-03,14.33,4.81,2.48,0.07,1.11,ORL,26.0,27,27,961,0.44,0.328,62,76,0.816,Gordan Giricek,1.89,2.0,1.44,4.41,5.3,12.04,0.67
Gordan Giricek,2002-03,12.3,3.13,1.8,0.11,0.68,TOT,26.0,76,62,2148,0.436,0.341,150,183,0.82,Gordan Giricek,1.91,2.1,1.12,3.28,4.61,10.57,0.47
Gordan Giricek,2003-04,10.19,3.42,1.67,0.21,0.85,ORL,27.0,48,25,1435,0.44,0.407,67,81,0.827,Gordan Giricek,1.31,2.0,0.96,2.35,3.92,8.9,0.77
Gordan Giricek,2003-04,13.52,2.48,1.68,0.2,0.6,UTA,27.0,25,18,606,0.431,0.359,68,77,0.883,Gordan Giricek,1.6,1.8,0.56,1.56,5.12,11.88,0.56
Gordan Giricek,2003-04,11.33,3.1,1.67,0.21,0.77,TOT,27.0,73,43,2042,0.436,0.395,135,158,0.854,Gordan Giricek,1.41,2.0,0.82,2.08,4.33,9.92,0.7
Gordan Giricek,2004-05,8.83,2.25,1.69,0.14,0.57,UTA,28.0,81,44,1660,0.448,0.362,111,137,0.81,Gordan Giricek,1.11,1.9,0.47,1.3,3.49,7.8,0.31
Gordan Giricek,2005-06,10.62,1.89,1.7,0.11,0.43,UTA,29.0,37,36,956,0.433,0.305,43,57,0.754,Gordan Giricek,1.7,2.4,0.49,1.59,4.49,10.35,0.41
Gordan Giricek,2006-07,7.79,2.11,1.03,0.08,0.46,UTA,30.0,61,6,1188,0.462,0.426,71,87,0.816,Gordan Giricek,1.05,2.0,0.85,2.0,2.89,6.25,0.39
Gordan Giricek,2007-08,4.32,1.41,0.73,0.05,0.59,UTA,31.0,22,0,279,0.402,0.353,1,1,1.0,Gordan Giricek,0.95,1.1,0.55,1.55,1.86,4.64,0.27
Gordan Giricek,2007-08,3.08,1.17,0.92,0.08,0.25,PHI,31.0,12,0,110,0.317,0.333,6,8,0.75,Gordan Giricek,0.67,0.8,0.42,1.25,1.08,3.42,0.08
Gordan Giricek,2007-08,8.77,2.32,1.59,0.09,0.36,PHX,31.0,22,0,442,0.497,0.38,16,17,0.941,Gordan Giricek,1.05,2.2,0.86,2.27,3.59,7.23,0.41
Gordan Giricek,2007-08,5.8,1.71,1.11,0.07,0.43,TOT,31.0,56,0,831,0.44,0.364,23,26,0.885,Gordan Giricek,0.93,1.5,0.64,1.77,2.38,5.39,0.29
Mickell Gladness,2011-12,0.25,1.38,0.25,0.12,0.12,MIA,25.0,8,0,28,0.333,0.0,0,0,0.0,Mickell Gladness,0.38,1.0,0.0,0.0,0.12,0.38,0.12
Mickell Gladness,2011-12,3.0,2.61,0.17,1.06,0.17,GSW,25.0,18,7,224,0.429,0.0,6,12,0.5,Mickell Gladness,0.22,1.3,0.0,0.0,1.33,3.11,0.72
Mickell Gladness,2011-12,2.15,2.23,0.19,0.77,0.15,TOT,25.0,26,7,252,0.424,0.0,6,12,0.5,Mickell Gladness,0.27,1.2,0.0,0.0,0.96,2.27,0.54
Dion Glover,1999-00,6.5,1.27,0.9,0.13,0.5,ATL,21.0,30,1,446,0.386,0.267,51,70,0.729,Dion Glover,0.93,0.9,0.4,1.5,2.2,5.7,0.5
Dion Glover,2000-01,5.93,2.3,1.21,0.18,0.86,ATL,22.0,57,7,929,0.42,0.196,47,69,0.681,Dion Glover,0.95,1.6,0.16,0.81,2.47,5.89,0.68
Dion Glover,2001-02,8.95,3.07,1.53,0.25,0.82,ATL,23.0,55,25,1156,0.421,0.33,78,103,0.757,Dion Glover,1.38,1.6,0.55,1.65,3.49,8.29,0.65
Dion Glover,2002-03,9.7,3.71,1.86,0.2,0.93,ATL,24.0,76,42,1890,0.427,0.354,127,162,0.784,Dion Glover,1.42,1.9,0.74,2.08,3.64,8.53,0.82
Dion Glover,2003-04,10.11,4.31,2.09,0.31,0.73,ATL,25.0,55,26,1467,0.391,0.343,110,142,0.775,Dion Glover,1.51,1.9,0.65,1.91,3.73,9.53,0.98
Dion Glover,2003-04,4.57,2.07,1.07,0.14,0.71,TOR,25.0,14,4,178,0.385,0.286,10,14,0.714,Dion Glover,1.36,1.2,0.29,1.0,1.79,4.64,0.29
Dion Glover,2003-04,8.99,3.86,1.88,0.28,0.72,TOT,25.0,69,30,1645,0.39,0.336,120,156,0.769,Dion Glover,1.48,1.8,0.58,1.72,3.33,8.54,0.84
Dion Glover,2004-05,3.57,1.57,0.57,0.43,0.43,SAS,26.0,7,0,68,0.364,0.125,8,10,0.8,Dion Glover,0.29,1.3,0.14,1.14,1.14,3.14,0.43
Rudy Gobert,2013-14,2.31,3.44,0.16,0.91,0.18,UTA,22.0,45,0,434,0.486,0.0,32,65,0.492,Rudy Gobert,0.71,1.3,0.0,0.0,0.8,1.64,1.13
Rudy Gobert,2014-15,8.37,9.45,1.33,2.3,0.78,UTA,23.0,82,37,2158,0.604,0.0,170,273,0.623,Rudy Gobert,1.35,2.1,0.0,0.02,3.15,5.21,3.23
Rudy Gobert,2015-16,9.13,10.95,1.49,2.21,0.74,UTA,24.0,61,60,1932,0.559,0.0,161,283,0.569,Rudy Gobert,1.87,2.7,0.0,0.0,3.25,5.8,3.41
Rudy Gobert,2016-17,14.04,12.78,1.2,2.64,0.6,UTA,25.0,81,81,2744,0.661,0.0,311,476,0.653,Rudy Gobert,1.81,3.0,0.0,0.01,5.1,7.72,3.88
Rudy Gobert,2017-18,13.5,10.73,1.43,2.3,0.79,UTA,26.0,56,56,1816,0.622,0.0,204,299,0.682,Rudy Gobert,1.91,2.7,0.0,0.0,4.93,7.93,2.95
Rudy Gobert,2018-19,15.85,12.85,1.99,2.31,0.81,UTA,27.0,81,80,2577,0.669,0.0,332,522,0.636,Rudy Gobert,1.6,2.9,0.0,0.0,5.88,8.79,3.81
Rudy Gobert,2019-20,15.09,13.47,1.49,1.99,0.75,UTA,28.0,68,68,2333,0.693,0.0,254,403,0.63,Rudy Gobert,1.91,3.2,0.0,0.0,5.68,8.19,3.38
Rudy Gobert,2020-21,14.3,13.52,1.25,2.68,0.56,UTA,29.0,71,71,2187,0.675,0.0,233,374,0.623,Rudy Gobert,1.66,2.3,0.0,0.06,5.51,8.15,3.38
Rudy Gobert,2021-22,15.56,14.67,1.09,2.08,0.68,UTA,30.0,66,66,2120,0.713,0.0,303,439,0.69,Rudy Gobert,1.8,2.7,0.0,0.06,5.48,7.7,3.65
Rudy Gobert,2022-23,13.41,11.63,1.24,1.36,0.8,MIN,31.0,70,70,2148,0.659,0.0,219,340,0.644,Rudy Gobert,1.74,3.0,0.0,0.04,5.14,7.8,3.3
Rudy Gobert,2023-24,13.96,12.92,1.34,2.13,0.68,MIN,32.0,76,76,2593,0.661,0.0,249,390,0.638,Rudy Gobert,1.55,3.1,0.0,0.04,5.34,8.08,3.75
Rudy Gobert,2024-25,12.03,10.9,1.76,1.44,0.78,MIN,33.0,72,72,2388,0.669,0.0,184,273,0.674,Rudy Gobert,1.24,2.5,0.0,0.0,4.74,7.08,3.68
Rudy Gobert,2025-26,10.91,10.09,1.45,1.82,0.45,MIN,33.0,11,11,352,0.776,0.0,16,31,0.516,Rudy Gobert,1.55,3.0,0.0,0.0,4.73,6.09,3.0
Ryan Gomes,2005-06,7.56,4.89,0.95,0.08,0.57,BOS,23.0,61,33,1376,0.487,0.333,112,149,0.752,Ryan Gomes,0.9,1.4,0.05,0.15,2.84,5.82,1.67
Ryan Gomes,2006-07,12.07,5.58,1.63,0.18,0.66,BOS,24.0,73,60,2275,0.467,0.381,189,233,0.811,Ryan Gomes,1.44,2.3,0.22,0.58,4.63,9.9,1.71
Ryan Gomes,2007-08,12.6,5.79,1.77,0.12,0.79,MIN,25.0,82,74,2434,0.457,0.33,190,229,0.83,Ryan Gomes,1.17,1.9,0.72,2.18,4.78,10.45,1.62
Ryan Gomes,2008-09,13.32,4.78,1.65,0.27,0.77,MIN,26.0,82,76,2614,0.431,0.372,146,181,0.807,Ryan Gomes,1.56,2.2,1.29,3.48,5.12,11.88,1.29
Ryan Gomes,2009-10,10.95,4.58,1.63,0.21,0.82,MIN,27.0,76,64,2210,0.447,0.372,104,126,0.825,Ryan Gomes,1.25,2.0,0.97,2.62,4.3,9.63,1.0
Ryan Gomes,2010-11,7.2,3.34,1.55,0.16,0.82,LAC,28.0,76,62,2095,0.41,0.341,61,85,0.718,Ryan Gomes,0.72,2.1,0.95,2.78,2.72,6.64,0.8
Ryan Gomes,2011-12,2.31,1.91,0.38,0.0,0.5,LAC,29.0,32,2,425,0.326,0.138,8,11,0.727,Ryan Gomes,0.47,1.1,0.12,0.91,0.97,2.97,0.44
Ryan Gomes,2013-14,1.2,0.8,0.2,0.0,0.0,OKC,31.0,5,0,34,0.375,0.0,0,0,0.0,Ryan Gomes,0.2,1.0,0.0,0.4,0.6,1.6,0.0
Drew Gooden,2002-03,12.08,5.78,1.24,0.43,0.75,MEM,21.0,51,29,1329,0.443,0.304,92,132,0.697,Drew Gooden,2.06,2.4,0.27,0.9,5.0,11.29,2.06
Drew Gooden,2002-03,13.63,8.42,1.05,0.68,0.79,ORL,21.0,19,18,544,0.498,0.0,59,80,0.738,Drew Gooden,2.37,2.7,0.0,0.11,5.26,10.58,3.05
Drew Gooden,2002-03,12.5,6.5,1.19,0.5,0.76,TOT,21.0,70,47,1873,0.457,0.292,151,212,0.712,Drew Gooden,2.14,2.5,0.2,0.69,5.07,11.1,2.33
Drew Gooden,2003-04,11.57,6.53,1.13,0.91,0.78,ORL,22.0,79,17,2134,0.445,0.214,167,262,0.637,Drew Gooden,1.59,2.5,0.11,0.53,4.67,10.49,2.03
Drew Gooden,2004-05,14.44,9.18,1.59,0.93,0.94,CLE,23.0,82,80,2523,0.492,0.179,251,310,0.81,Drew Gooden,1.62,2.8,0.06,0.34,5.66,11.5,2.52
Drew Gooden,2005-06,10.7,8.42,0.71,0.62,0.66,CLE,24.0,79,79,2174,0.512,0.333,176,258,0.682,Drew Gooden,1.34,2.4,0.01,0.04,4.23,8.25,3.0
Drew Gooden,2006-07,11.06,8.51,1.1,0.35,0.88,CLE,25.0,80,80,2238,0.473,0.167,142,199,0.714,Drew Gooden,1.44,2.6,0.01,0.08,4.64,9.8,3.29
Drew Gooden,2007-08,11.25,8.29,0.98,0.59,0.69,CLE,26.0,51,51,1564,0.444,0.0,110,151,0.728,Drew Gooden,1.78,2.8,0.0,0.06,4.55,10.25,2.29
Drew Gooden,2007-08,14.0,9.28,1.72,1.28,0.72,CHI,26.0,18,14,558,0.461,0.0,52,64,0.813,Drew Gooden,1.72,3.3,0.0,0.17,5.56,12.06,3.22
Drew Gooden,2007-08,11.97,8.55,1.17,0.77,0.7,TOT,26.0,69,65,2122,0.449,0.0,162,215,0.753,Drew Gooden,1.77,2.9,0.0,0.09,4.81,10.72,2.54
Drew Gooden,2008-09,13.1,8.58,1.39,0.45,0.84,CHI,27.0,31,27,918,0.457,0.0,84,97,0.866,Drew Gooden,1.84,3.3,0.0,0.1,5.19,11.35,2.65
Drew Gooden,2008-09,12.0,13.0,2.0,0.0,0.0,SAC,27.0,1,0,26,0.556,0.0,2,2,1.0,Drew Gooden,3.0,2.0,0.0,0.0,5.0,9.0,3.0
Drew Gooden,2008-09,9.84,4.37,0.16,0.21,0.21,SAS,27.0,19,1,320,0.49,0.0,45,57,0.789,Drew Gooden,0.84,2.1,0.0,0.05,3.74,7.63,1.47
Drew Gooden,2008-09,11.86,7.1,0.94,0.35,0.59,TOT,27.0,51,28,1264,0.468,0.0,131,156,0.84,Drew Gooden,1.49,2.8,0.0,0.08,4.65,9.92,2.22
Drew Gooden,2009-10,8.87,6.87,0.57,1.09,0.57,DAL,28.0,46,11,1030,0.467,0.167,93,115,0.809,Drew Gooden,1.22,2.8,0.02,0.13,3.41,7.3,2.67
Drew Gooden,2009-10,14.79,9.42,0.88,0.33,0.62,LAC,28.0,24,22,725,0.492,0.0,93,101,0.921,Drew Gooden,2.17,2.7,0.0,0.08,5.46,11.08,3.5
Drew Gooden,2009-10,10.9,7.74,0.67,0.83,0.59,TOT,28.0,70,33,1755,0.478,0.125,186,216,0.861,Drew Gooden,1.54,2.8,0.01,0.11,4.11,8.6,2.96
Drew Gooden,2010-11,11.31,6.8,1.34,0.51,0.6,MIL,29.0,35,18,860,0.431,0.15,81,102,0.794,Drew Gooden,1.31,2.8,0.09,0.57,4.46,10.34,2.09
Drew Gooden,2011-12,13.68,6.48,2.57,0.61,0.82,MIL,30.0,56,46,1469,0.437,0.291,176,208,0.846,Drew Gooden,1.95,2.0,0.29,0.98,5.12,11.73,2.32
Drew Gooden,2012-13,3.25,1.94,0.38,0.38,0.31,MIL,31.0,16,0,151,0.328,0.2,11,16,0.688,Drew Gooden,0.56,1.3,0.06,0.31,1.25,3.81,0.81
Drew Gooden,2013-14,8.32,5.18,0.68,0.32,0.45,WAS,32.0,22,0,395,0.531,0.412,24,27,0.889,Drew Gooden,0.77,2.4,0.32,0.77,3.45,6.5,1.68
Drew Gooden,2014-15,5.43,4.37,0.96,0.18,0.41,WAS,33.0,51,7,864,0.399,0.39,34,44,0.773,Drew Gooden,0.55,1.8,0.45,1.16,2.16,5.41,1.41
Drew Gooden,2015-16,2.73,2.83,0.43,0.37,0.27,WAS,34.0,30,0,305,0.32,0.171,9,14,0.643,Drew Gooden,0.43,1.3,0.23,1.37,1.1,3.43,0.93
Steve Goodrich,2000-01,1.58,1.75,0.5,0.08,0.17,CHI,25.0,12,0,133,0.389,0.333,4,7,0.571,Steve Goodrich,0.67,1.2,0.08,0.25,0.58,1.5,0.58
Steve Goodrich,2001-02,0.56,0.56,0.56,0.22,0.11,NJN,26.0,9,0,49,0.2,0.0,1,2,0.5,Steve Goodrich,0.33,1.1,0.0,0.0,0.22,1.11,0.11
Archie Goodwin,2013-14,3.73,1.67,0.38,0.21,0.38,PHX,19.0,52,0,533,0.455,0.139,37,55,0.673,Archie Goodwin,0.85,0.9,0.1,0.69,1.46,3.21,0.48
Archie Goodwin,2014-15,5.63,1.8,1.07,0.22,0.44,PHX,20.0,41,2,535,0.393,0.293,61,83,0.735,Archie Goodwin,1.17,1.3,0.29,1.0,1.93,4.9,0.66
Archie Goodwin,2015-16,8.86,2.49,2.07,0.23,0.47,PHX,21.0,57,13,1114,0.417,0.232,130,193,0.674,Archie Goodwin,1.75,1.5,0.4,1.74,3.09,7.4,0.47
Archie Goodwin,2016-17,5.0,0.0,0.33,0.33,0.0,NOP,22.0,3,0,30,0.4,0.5,10,10,1.0,Archie Goodwin,0.0,0.3,0.33,0.67,0.67,1.67,0.0
Archie Goodwin,2016-17,7.92,2.33,1.92,0.33,0.33,BKN,22.0,12,0,184,0.557,0.308,23,32,0.719,Archie Goodwin,1.17,0.6,0.33,1.08,2.83,5.08,0.58
Archie Goodwin,2016-17,7.33,1.87,1.6,0.33,0.27,TOT,22.0,15,0,214,0.545,0.333,33,42,0.786,Archie Goodwin,0.93,0.5,0.33,1.0,2.4,4.4,0.47
Brandon Goodwin,2018-19,1.44,0.19,0.88,0.0,0.0,DEN,23.0,16,0,57,0.261,0.333,9,11,0.818,Brandon Goodwin,0.19,0.4,0.12,0.38,0.38,1.44,0.06
Brandon Goodwin,2019-20,6.06,2.12,1.5,0.12,0.35,ATL,24.0,34,1,430,0.4,0.299,28,30,0.933,Brandon Goodwin,0.85,1.3,0.76,2.56,2.24,5.59,0.32
Brandon Goodwin,2020-21,4.85,1.47,2.02,0.0,0.36,ATL,25.0,47,5,620,0.377,0.311,28,43,0.651,Brandon Goodwin,0.77,0.9,0.68,2.19,1.79,4.74,0.17
Brandon Goodwin,2021-22,4.75,1.86,2.53,0.03,0.69,CLE,26.0,36,5,502,0.416,0.345,24,38,0.632,Brandon Goodwin,1.0,1.1,0.53,1.53,1.78,4.28,0.39
Jordan Goodwin,2021-22,0.0,0.5,0.0,0.0,0.0,WAS,23.0,2,0,6,0.0,0.0,0,0,0.0,Jordan Goodwin,0.0,0.5,0.0,0.5,0.0,1.5,0.0
Jordan Goodwin,2022-23,6.56,3.31,2.71,0.42,0.94,WAS,24.0,62,7,1105,0.448,0.322,53,69,0.768,Jordan Goodwin,0.92,1.5,0.61,1.9,2.55,5.69,0.92
Jordan Goodwin,2023-24,4.95,2.92,1.95,0.22,0.57,PHX,25.0,40,0,559,0.389,0.288,25,29,0.862,Jordan Goodwin,0.72,1.1,0.57,2.0,1.88,4.82,1.0
Jordan Goodwin,2023-24,10.0,8.0,4.53,0.53,1.47,MEM,25.0,17,12,497,0.349,0.311,19,30,0.633,Jordan Goodwin,1.59,1.9,1.12,3.59,3.88,11.12,2.82
Jordan Goodwin,2023-24,6.46,4.44,2.72,0.32,0.84,TOT,25.0,57,12,1056,0.369,0.298,44,59,0.746,Jordan Goodwin,0.98,1.3,0.74,2.47,2.47,6.7,1.54
Jordan Goodwin,2024-25,5.55,3.86,1.45,0.38,1.03,LAL,26.0,29,5,543,0.438,0.382,9,11,0.818,Jordan Goodwin,0.9,1.5,0.9,2.34,2.17,4.97,1.31
Jordan Goodwin,2025-26,4.5,2.38,1.62,0.12,1.25,PHX,27.0,8,0,119,0.333,0.304,5,7,0.714,Jordan Goodwin,1.38,1.5,0.88,2.88,1.5,4.5,1.0
Aaron Gordon,2014-15,5.17,3.6,0.7,0.47,0.45,ORL,19.0,47,8,797,0.447,0.271,44,61,0.721,Aaron Gordon,0.81,1.8,0.28,1.02,1.98,4.43,0.98
Aaron Gordon,2015-16,9.22,6.5,1.64,0.71,0.76,ORL,20.0,78,37,1863,0.473,0.296,129,193,0.668,Aaron Gordon,0.85,2.0,0.54,1.82,3.51,7.42,1.97
Aaron Gordon,2016-17,12.74,5.06,1.88,0.5,0.81,ORL,21.0,80,72,2298,0.454,0.288,156,217,0.719,Aaron Gordon,1.11,2.2,0.96,3.34,4.91,10.81,1.45
Aaron Gordon,2017-18,17.62,7.88,2.34,0.78,1.02,ORL,22.0,58,57,1909,0.434,0.336,157,225,0.698,Aaron Gordon,1.84,1.9,1.98,5.9,6.47,14.91,1.5
Aaron Gordon,2018-19,15.97,7.36,3.71,0.72,0.73,ORL,23.0,78,78,2633,0.449,0.349,185,253,0.731,Aaron Gordon,2.08,2.2,1.55,4.45,6.03,13.41,1.65
Aaron Gordon,2019-20,14.42,7.66,3.68,0.63,0.82,ORL,24.0,62,62,2017,0.437,0.308,151,224,0.674,Aaron Gordon,1.61,2.0,1.18,3.82,5.4,12.37,1.73
Aaron Gordon,2020-21,14.56,6.64,4.2,0.8,0.64,ORL,25.0,25,25,736,0.437,0.375,66,105,0.629,Aaron Gordon,2.68,2.0,1.68,4.48,5.12,11.72,1.56
Aaron Gordon,2020-21,10.16,4.72,2.24,0.56,0.68,DEN,25.0,25,25,648,0.5,0.266,31,44,0.705,Aaron Gordon,1.2,1.6,0.68,2.56,4.12,8.24,1.52
