Player,SEASON_ID,PPG,RPG,APG,BPG,SPG,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FG_PCT,FG3_PCT,FTM,FTA,FT_PCT,Player,TOVPG,PFPG,FG3MPG,FG3APG,FGMPG,FGAPG,OREBPG
Corey Maggette,2000-01,10.0,4.22,1.19,0.13,0.51,LAC,21.0,69,9,1359,0.462,0.304,223,288,0.774,Corey Maggette,1.54,2.0,0.25,0.81,3.26,7.06,1.28
Corey Maggette,2001-02,11.38,3.67,1.78,0.3,0.65,LAC,22.0,63,52,1617,0.443,0.331,201,251,0.801,Corey Maggette,1.84,2.5,0.73,2.21,3.73,8.41,0.86
Corey Maggette,2002-03,16.77,5.03,1.92,0.25,0.86,LAC,23.0,64,57,2006,0.444,0.35,325,405,0.802,Corey Maggette,2.3,3.0,0.97,2.77,5.36,12.08,1.2
Corey Maggette,2003-04,20.66,5.89,3.07,0.22,0.89,LAC,24.0,73,72,2628,0.447,0.329,526,620,0.848,Corey Maggette,2.84,3.0,1.04,3.16,6.21,13.88,1.32
Corey Maggette,2004-05,22.18,5.97,3.41,0.12,1.06,LAC,25.0,66,60,2437,0.431,0.304,563,657,0.857,Corey Maggette,2.95,2.9,0.77,2.55,6.44,14.94,1.06
Corey Maggette,2005-06,17.81,5.28,2.06,0.12,0.59,LAC,26.0,32,13,943,0.445,0.338,212,256,0.828,Corey Maggette,2.44,3.0,0.75,2.22,5.22,11.72,0.88
Corey Maggette,2006-07,16.88,5.89,2.77,0.19,0.87,LAC,27.0,75,31,2291,0.454,0.2,519,633,0.82,Corey Maggette,2.68,3.3,0.17,0.87,4.89,10.77,1.2
Corey Maggette,2007-08,22.1,5.63,2.7,0.1,1.01,LAC,28.0,70,65,2502,0.458,0.384,553,681,0.812,Corey Maggette,2.79,3.0,1.11,2.9,6.54,14.29,1.11
Corey Maggette,2008-09,18.63,5.53,1.8,0.16,0.86,GSW,29.0,51,19,1588,0.461,0.253,342,415,0.824,Corey Maggette,2.35,3.8,0.47,1.86,5.73,12.43,0.96
Corey Maggette,2009-10,19.81,5.33,2.46,0.06,0.73,GSW,30.0,70,49,2081,0.516,0.26,460,551,0.835,Corey Maggette,2.4,3.3,0.19,0.71,6.53,12.66,1.31
Corey Maggette,2010-11,12.01,3.6,1.25,0.07,0.31,MIL,31.0,67,18,1401,0.453,0.359,271,325,0.834,Corey Maggette,1.9,2.6,0.42,1.16,3.78,8.34,0.66
Corey Maggette,2011-12,15.0,3.91,1.22,0.03,0.72,CHA,32.0,32,28,881,0.373,0.364,178,208,0.856,Corey Maggette,1.84,2.6,0.75,2.06,4.34,11.66,0.66
Corey Maggette,2012-13,5.28,1.39,1.06,0.11,0.33,DET,33.0,18,0,257,0.355,0.238,36,48,0.75,Corey Maggette,0.94,2.3,0.28,1.17,1.5,4.22,0.28
Jamaal Magloire,2000-01,4.58,3.99,0.36,1.05,0.24,CHH,23.0,74,0,1095,0.45,0.0,95,145,0.655,Jamaal Magloire,0.82,1.9,0.0,0.03,1.65,3.66,1.39
Jamaal Magloire,2001-02,8.52,5.62,0.38,1.05,0.33,CHH,24.0,82,8,1549,0.551,0.0,243,333,0.73,Jamaal Magloire,1.44,2.5,0.0,0.01,2.78,5.05,1.87
Jamaal Magloire,2002-03,10.26,8.83,1.07,1.35,0.6,NOH,25.0,82,82,2443,0.48,0.0,231,322,0.717,Jamaal Magloire,1.93,3.4,0.0,0.04,3.72,7.74,3.17
Jamaal Magloire,2003-04,13.65,10.33,1.05,1.23,0.52,NOH,26.0,82,82,2777,0.473,0.0,353,470,0.751,Jamaal Magloire,2.45,3.4,0.0,0.01,4.67,9.87,3.27
Jamaal Magloire,2004-05,11.74,8.91,1.26,1.0,0.35,NOH,27.0,23,22,703,0.432,0.0,74,123,0.602,Jamaal Magloire,2.57,3.2,0.0,0.0,4.26,9.87,3.43
Jamaal Magloire,2005-06,9.17,9.49,0.68,0.98,0.35,MIL,28.0,82,82,2465,0.467,0.0,178,333,0.535,Jamaal Magloire,2.02,3.4,0.0,0.0,3.5,7.5,2.68
Jamaal Magloire,2006-07,6.53,6.07,0.37,0.81,0.26,POR,29.0,81,23,1703,0.504,0.0,131,242,0.541,Jamaal Magloire,1.59,2.8,0.0,0.0,2.46,4.88,1.86
Jamaal Magloire,2007-08,1.83,3.38,0.29,0.42,0.0,NJN,30.0,24,2,259,0.306,0.0,14,31,0.452,Jamaal Magloire,0.96,1.8,0.0,0.0,0.62,2.04,0.75
Jamaal Magloire,2007-08,1.71,1.14,0.0,0.0,0.14,DAL,30.0,7,0,27,0.5,0.0,6,13,0.462,Jamaal Magloire,1.0,1.1,0.0,0.0,0.43,0.86,0.14
Jamaal Magloire,2007-08,1.81,2.87,0.23,0.32,0.03,TOT,30.0,31,2,286,0.327,0.0,20,44,0.455,Jamaal Magloire,0.97,1.6,0.0,0.0,0.58,1.77,0.61
Jamaal Magloire,2008-09,2.89,4.04,0.4,0.45,0.2,MIA,31.0,55,12,709,0.496,0.0,29,60,0.483,Jamaal Magloire,0.58,2.2,0.0,0.0,1.18,2.38,1.49
Jamaal Magloire,2009-10,2.14,3.36,0.03,0.31,0.25,MIA,32.0,36,0,359,0.5,0.0,21,59,0.356,Jamaal Magloire,0.47,1.6,0.0,0.0,0.78,1.56,1.14
Jamaal Magloire,2010-11,1.94,3.39,0.17,0.11,0.22,MIA,33.0,18,0,158,0.591,0.0,9,18,0.5,Jamaal Magloire,0.28,1.4,0.0,0.0,0.72,1.22,0.94
Jamaal Magloire,2011-12,1.21,3.32,0.18,0.29,0.12,TOR,34.0,34,1,374,0.378,0.0,7,27,0.259,Jamaal Magloire,0.65,1.9,0.0,0.0,0.5,1.32,0.74
Ian Mahinmi,2007-08,3.5,0.83,0.17,0.67,0.0,SAS,21.0,6,0,23,0.5,0.0,9,9,1.0,Ian Mahinmi,0.33,0.7,0.0,0.0,1.0,2.0,0.0
Ian Mahinmi,2009-10,3.88,2.0,0.08,0.31,0.12,SAS,23.0,26,0,165,0.636,0.0,31,47,0.66,Ian Mahinmi,0.58,1.2,0.0,0.0,1.35,2.12,0.5
Ian Mahinmi,2010-11,3.09,2.14,0.14,0.27,0.25,DAL,24.0,56,0,488,0.561,0.0,63,82,0.768,Ian Mahinmi,0.45,1.9,0.0,0.04,0.98,1.75,0.77
Ian Mahinmi,2011-12,5.8,4.74,0.2,0.51,0.62,DAL,25.0,61,12,1139,0.546,0.0,94,147,0.639,Ian Mahinmi,0.82,2.9,0.0,0.02,2.13,3.9,1.77
Ian Mahinmi,2012-13,5.03,3.89,0.34,0.82,0.49,IND,26.0,80,2,1322,0.453,0.0,104,171,0.608,Ian Mahinmi,1.15,2.5,0.0,0.02,1.86,4.11,1.44
Ian Mahinmi,2013-14,3.53,3.34,0.31,0.94,0.53,IND,27.0,77,1,1248,0.481,0.0,90,145,0.621,Ian Mahinmi,0.75,2.7,0.0,0.01,1.18,2.45,1.39
Ian Mahinmi,2014-15,4.34,5.84,0.54,0.75,0.49,IND,28.0,61,6,1146,0.552,0.0,31,102,0.304,Ian Mahinmi,0.97,2.8,0.0,0.0,1.92,3.48,1.72
Ian Mahinmi,2015-16,9.3,7.14,1.46,1.06,0.92,IND,29.0,71,71,1816,0.589,0.0,132,225,0.587,Ian Mahinmi,1.41,3.1,0.0,0.0,3.72,6.31,1.94
Ian Mahinmi,2016-17,5.58,4.84,0.61,0.77,1.06,WAS,30.0,31,0,555,0.586,0.0,43,75,0.573,Ian Mahinmi,1.1,2.9,0.0,0.0,2.1,3.58,1.52
Ian Mahinmi,2017-18,4.75,4.05,0.69,0.55,0.49,WAS,31.0,77,0,1145,0.556,0.0,90,128,0.703,Ian Mahinmi,1.3,3.0,0.0,0.03,1.79,3.22,1.75
Ian Mahinmi,2018-19,4.09,3.76,0.74,0.47,0.74,WAS,32.0,34,6,498,0.452,0.188,42,61,0.689,Ian Mahinmi,0.62,2.5,0.09,0.47,1.38,3.06,1.41
Ian Mahinmi,2019-20,7.45,5.74,1.29,1.16,0.82,WAS,33.0,38,35,808,0.495,0.192,70,113,0.619,Ian Mahinmi,1.18,3.0,0.13,0.68,2.74,5.53,2.05
Thon Maker,2016-17,3.96,2.0,0.4,0.46,0.18,MIL,20.0,57,34,562,0.459,0.378,32,49,0.653,Thon Maker,0.3,1.5,0.49,1.3,1.46,3.18,0.7
Thon Maker,2017-18,4.81,3.04,0.62,0.72,0.51,MIL,21.0,74,12,1238,0.411,0.298,65,93,0.699,Thon Maker,0.59,2.2,0.42,1.41,1.76,4.27,1.01
Thon Maker,2018-19,4.69,2.74,0.51,0.51,0.29,MIL,22.0,35,0,409,0.44,0.333,20,37,0.541,Thon Maker,0.26,1.6,0.74,2.23,1.69,3.83,0.49
Thon Maker,2018-19,5.48,3.66,0.93,1.14,0.38,DET,22.0,29,5,563,0.373,0.307,36,47,0.766,Thon Maker,0.83,1.7,0.79,2.59,1.72,4.62,0.83
Thon Maker,2018-19,5.05,3.16,0.7,0.8,0.33,TOT,22.0,64,5,972,0.407,0.32,56,84,0.667,Thon Maker,0.52,1.6,0.77,2.39,1.7,4.19,0.64
Thon Maker,2019-20,4.68,2.78,0.72,0.65,0.42,DET,23.0,60,14,776,0.482,0.344,73,110,0.664,Thon Maker,0.75,1.7,0.37,1.07,1.55,3.22,0.9
Thon Maker,2020-21,3.75,2.25,0.5,0.5,0.25,CLE,24.0,8,0,76,0.556,0.0,10,11,0.909,Thon Maker,0.38,0.9,0.0,0.25,1.25,2.25,1.0
Theo Maledon,2020-21,10.12,3.25,3.49,0.17,0.86,OKC,20.0,65,49,1778,0.368,0.335,101,135,0.748,Theo Maledon,2.17,1.9,1.62,4.82,3.48,9.45,0.38
Theo Maledon,2021-22,7.08,2.57,2.18,0.22,0.61,OKC,21.0,51,7,908,0.375,0.293,79,100,0.79,Theo Maledon,1.27,1.3,0.86,2.94,2.33,6.22,0.39
Theo Maledon,2022-23,6.7,2.8,3.45,0.27,0.84,CHA,22.0,44,7,854,0.402,0.295,63,74,0.851,Theo Maledon,1.34,1.4,0.64,2.16,2.32,5.77,0.32
Theo Maledon,2023-24,4.15,1.77,2.15,0.0,0.54,CHA,23.0,13,1,200,0.288,0.167,11,12,0.917,Theo Maledon,1.15,1.4,0.38,2.31,1.46,5.08,0.31
Theo Maledon,2023-24,1.25,0.25,0.0,0.0,0.0,PHX,23.0,4,0,13,0.25,0.0,3,3,1.0,Theo Maledon,0.75,0.8,0.0,0.0,0.25,1.0,0.0
Theo Maledon,2023-24,3.47,1.41,1.65,0.0,0.41,TOT,23.0,17,1,213,0.286,0.167,14,15,0.933,Theo Maledon,1.06,1.2,0.29,1.76,1.18,4.12,0.24
Sandro Mamukelashvili,2021-22,3.76,2.0,0.54,0.22,0.22,MIL,23.0,41,3,407,0.496,0.423,18,22,0.818,Sandro Mamukelashvili,0.37,0.7,0.54,1.27,1.39,2.8,0.85
Sandro Mamukelashvili,2022-23,2.38,2.33,0.67,0.21,0.17,MIL,24.0,24,0,217,0.328,0.219,12,18,0.667,Sandro Mamukelashvili,0.38,0.8,0.29,1.33,0.79,2.42,0.75
Sandro Mamukelashvili,2022-23,10.84,6.79,2.42,0.37,0.53,SAS,24.0,19,7,443,0.453,0.343,27,39,0.692,Sandro Mamukelashvili,1.37,1.7,1.21,3.53,4.11,9.05,2.74
Sandro Mamukelashvili,2022-23,6.12,4.3,1.44,0.28,0.33,TOT,24.0,43,7,660,0.422,0.303,39,57,0.684,Sandro Mamukelashvili,0.81,1.2,0.7,2.3,2.26,5.35,1.63
Sandro Mamukelashvili,2023-24,4.13,3.2,1.07,0.26,0.15,SAS,25.0,46,5,451,0.471,0.297,25,34,0.735,Sandro Mamukelashvili,0.41,0.8,0.41,1.39,1.59,3.37,0.98
Sandro Mamukelashvili,2024-25,6.31,3.07,0.79,0.28,0.36,SAS,26.0,61,0,681,0.502,0.373,43,58,0.741,Sandro Mamukelashvili,0.43,1.0,0.98,2.64,2.31,4.61,1.02
Sandro Mamukelashvili,2025-26,9.0,3.4,1.9,0.4,0.5,TOR,26.0,10,0,178,0.582,0.435,16,20,0.8,Sandro Mamukelashvili,1.0,1.7,1.0,2.3,3.2,5.5,1.1
Terance Mann,2019-20,2.41,1.34,1.29,0.12,0.27,LAC,23.0,41,6,362,0.468,0.35,18,27,0.667,Terance Mann,0.44,1.1,0.17,0.49,0.9,1.93,0.24
Terance Mann,2020-21,7.04,3.61,1.55,0.19,0.43,LAC,24.0,67,10,1263,0.509,0.418,78,94,0.83,Terance Mann,0.6,1.9,0.57,1.36,2.66,5.22,0.84
Terance Mann,2021-22,10.77,5.25,2.58,0.26,0.68,LAC,25.0,81,33,2317,0.484,0.365,128,164,0.78,Terance Mann,1.04,2.2,0.94,2.57,4.12,8.52,1.28
Terance Mann,2022-23,8.8,3.41,2.27,0.27,0.52,LAC,26.0,81,36,1872,0.519,0.389,92,118,0.78,Terance Mann,0.99,1.8,0.95,2.44,3.36,6.47,0.95
Terance Mann,2023-24,8.77,3.39,1.59,0.2,0.57,LAC,27.0,75,71,1873,0.515,0.348,79,95,0.832,Terance Mann,0.64,1.9,0.95,2.72,3.39,6.57,1.16
Terance Mann,2024-25,6.03,2.89,1.59,0.3,0.76,LAC,28.0,37,12,732,0.446,0.347,23,32,0.719,Terance Mann,0.68,1.8,0.7,2.03,2.35,5.27,0.86
Terance Mann,2024-25,9.8,3.07,2.07,0.13,0.63,ATL,28.0,30,1,682,0.541,0.386,24,36,0.667,Terance Mann,0.73,2.0,1.13,2.93,3.93,7.27,1.2
Terance Mann,2024-25,7.72,2.97,1.81,0.22,0.7,TOT,28.0,67,13,1414,0.496,0.368,47,68,0.691,Terance Mann,0.7,1.9,0.9,2.43,3.06,6.16,1.01
Terance Mann,2025-26,9.8,3.0,3.4,0.1,1.1,BKN,29.0,10,10,263,0.507,0.323,12,15,0.8,Terance Mann,0.8,3.3,1.0,3.1,3.8,7.5,1.7
Tre Mann,2021-22,10.42,2.85,1.52,0.2,0.78,OKC,21.0,60,26,1367,0.393,0.36,65,82,0.793,Tre Mann,1.18,1.7,1.63,4.53,3.85,9.8,0.42
Tre Mann,2022-23,7.72,2.31,1.79,0.16,0.6,OKC,22.0,67,5,1183,0.393,0.315,42,55,0.764,Tre Mann,0.93,1.5,1.21,3.84,2.94,7.48,0.4
Tre Mann,2023-24,3.77,1.85,1.54,0.0,0.23,OKC,23.0,13,0,119,0.5,0.421,1,1,1.0,Tre Mann,0.69,0.2,0.62,1.46,1.54,3.08,0.31
Tre Mann,2023-24,11.89,4.46,5.18,0.11,1.71,CHA,23.0,28,28,868,0.453,0.364,44,58,0.759,Tre Mann,2.0,1.6,1.39,3.82,4.46,9.86,0.57
Tre Mann,2023-24,9.32,3.63,4.02,0.07,1.24,TOT,23.0,41,28,987,0.459,0.373,45,59,0.763,Tre Mann,1.59,1.2,1.15,3.07,3.54,7.71,0.49
Tre Mann,2024-25,14.08,2.92,3.0,0.31,0.54,CHA,24.0,13,0,319,0.435,0.4,19,21,0.905,Tre Mann,1.92,1.8,1.85,4.62,5.38,12.38,0.92
Tre Mann,2025-26,10.6,3.3,3.2,0.0,0.8,CHA,24.0,10,1,220,0.351,0.291,12,13,0.923,Tre Mann,2.1,2.4,1.6,5.5,3.9,11.1,0.8
Nico Mannion,2020-21,4.1,1.53,2.33,0.03,0.53,GSW,20.0,30,1,364,0.342,0.367,23,28,0.821,Nico Mannion,1.03,1.0,0.73,2.0,1.3,3.8,0.2
Devyn Marble,2014-15,2.31,1.94,1.06,0.12,0.56,ORL,22.0,16,7,208,0.318,0.182,5,16,0.313,Devyn Marble,0.56,0.9,0.25,1.38,0.88,2.75,0.31
Devyn Marble,2015-16,2.14,1.36,0.43,0.04,0.46,ORL,23.0,28,0,249,0.296,0.25,10,24,0.417,Devyn Marble,0.25,0.9,0.29,1.14,0.75,2.54,0.21
Shawn Marion,1999-00,10.2,6.51,1.35,1.04,0.75,PHX,22.0,51,38,1260,0.471,0.182,72,85,0.847,Shawn Marion,1.0,2.2,0.08,0.43,4.35,9.24,2.06
Shawn Marion,2000-01,17.33,10.73,2.03,1.37,1.67,PHX,23.0,79,79,2857,0.48,0.256,234,289,0.81,Shawn Marion,1.63,2.7,0.27,1.04,7.05,14.68,2.78
Shawn Marion,2001-02,19.1,9.91,2.0,1.06,1.84,PHX,24.0,81,81,3108,0.469,0.393,191,226,0.845,Shawn Marion,1.78,2.6,0.59,1.51,8.07,17.22,2.6
Shawn Marion,2002-03,21.19,9.54,2.44,1.17,2.28,PHX,25.0,81,81,3373,0.452,0.387,251,295,0.851,Shawn Marion,1.94,2.6,1.74,4.49,8.17,18.1,2.46
Shawn Marion,2003-04,18.96,9.33,2.71,1.32,2.11,PHX,26.0,79,79,3217,0.44,0.34,228,268,0.851,Shawn Marion,1.97,2.6,1.14,3.35,7.47,16.97,2.68
Shawn Marion,2004-05,19.37,11.3,1.9,1.47,2.01,PHX,27.0,81,81,3147,0.476,0.334,229,275,0.833,Shawn Marion,1.54,2.5,1.41,4.21,7.57,15.91,2.9
Shawn Marion,2005-06,21.84,11.84,1.77,1.69,1.98,PHX,28.0,81,81,3263,0.525,0.331,241,298,0.809,Shawn Marion,1.54,2.8,1.19,3.58,8.84,16.85,3.07
Shawn Marion,2006-07,17.54,9.81,1.68,1.52,1.95,PHX,29.0,80,80,3010,0.524,0.317,201,248,0.81,Shawn Marion,1.42,2.7,1.0,3.15,7.01,13.39,2.15
Shawn Marion,2007-08,15.81,9.87,2.09,1.49,2.02,PHX,30.0,47,47,1713,0.526,0.347,77,108,0.713,Shawn Marion,1.04,2.5,1.23,3.55,6.47,12.3,1.83
Shawn Marion,2007-08,14.31,11.19,2.5,0.94,1.88,MIA,30.0,16,15,602,0.459,0.258,29,42,0.69,Shawn Marion,2.31,2.1,0.5,1.94,6.0,13.06,3.12
Shawn Marion,2007-08,15.43,10.21,2.19,1.35,1.98,TOT,30.0,63,62,2315,0.508,0.333,106,150,0.707,Shawn Marion,1.37,2.4,1.05,3.14,6.35,12.49,2.16
Shawn Marion,2008-09,12.02,8.69,1.83,1.07,1.36,MIA,31.0,42,41,1516,0.482,0.2,67,85,0.788,Shawn Marion,1.33,2.2,0.19,0.95,5.12,10.62,2.55
Shawn Marion,2008-09,14.3,8.3,2.3,0.78,1.15,TOR,31.0,27,27,954,0.488,0.154,50,62,0.806,Shawn Marion,1.81,1.5,0.07,0.48,6.19,12.67,2.7
Shawn Marion,2008-09,12.91,8.54,2.01,0.96,1.28,TOT,31.0,69,68,2471,0.485,0.189,117,147,0.796,Shawn Marion,1.52,1.9,0.14,0.77,5.54,11.42,2.61
Shawn Marion,2009-10,11.97,6.36,1.43,0.81,0.92,DAL,32.0,75,75,2385,0.508,0.158,105,139,0.755,Shawn Marion,1.32,1.9,0.04,0.25,5.27,10.37,2.11
Shawn Marion,2010-11,12.49,6.89,1.38,0.62,0.85,DAL,33.0,80,27,2253,0.52,0.152,126,164,0.768,Shawn Marion,1.62,1.8,0.06,0.41,5.42,10.42,2.1
Shawn Marion,2011-12,10.63,7.38,2.1,0.57,1.06,DAL,34.0,63,63,1919,0.446,0.294,74,93,0.796,Shawn Marion,1.56,1.4,0.32,1.08,4.57,10.25,2.3
Shawn Marion,2012-13,12.12,7.84,2.43,0.7,1.12,DAL,35.0,67,67,2010,0.514,0.315,79,101,0.782,Shawn Marion,1.54,1.7,0.34,1.09,5.3,10.3,2.18
Shawn Marion,2013-14,10.41,6.54,1.63,0.49,1.18,DAL,36.0,76,76,2409,0.482,0.358,51,65,0.785,Shawn Marion,1.25,1.6,0.76,2.13,4.49,9.32,1.74
Shawn Marion,2014-15,4.84,3.54,0.89,0.47,0.47,CLE,37.0,57,24,1101,0.446,0.261,26,34,0.765,Shawn Marion,0.58,1.0,0.21,0.81,2.09,4.68,1.12
Boban Marjanovic,2015-16,5.5,3.59,0.39,0.43,0.22,SAS,27.0,54,4,508,0.603,0.0,87,114,0.763,Boban Marjanovic,0.54,1.0,0.0,0.0,1.94,3.22,1.35
Boban Marjanovic,2016-17,5.46,3.71,0.26,0.34,0.17,DET,28.0,35,0,293,0.545,0.0,47,58,0.81,Boban Marjanovic,0.29,0.7,0.0,0.0,2.06,3.77,1.31
Boban Marjanovic,2017-18,6.21,3.0,0.74,0.32,0.21,DET,29.0,19,1,171,0.519,0.0,36,45,0.8,Boban Marjanovic,1.16,1.5,0.0,0.0,2.16,4.16,0.79
Boban Marjanovic,2017-18,5.85,4.35,0.4,0.25,0.3,LAC,29.0,20,0,167,0.551,0.0,41,52,0.788,Boban Marjanovic,0.7,1.2,0.0,0.0,1.9,3.45,1.65
Boban Marjanovic,2017-18,6.03,3.69,0.56,0.28,0.26,TOT,29.0,39,1,338,0.534,0.0,77,97,0.794,Boban Marjanovic,0.92,1.3,0.0,0.0,2.03,3.79,1.23
Boban Marjanovic,2018-19,6.72,4.22,0.61,0.47,0.31,LAC,30.0,36,9,376,0.607,0.0,72,95,0.758,Boban Marjanovic,1.03,1.6,0.0,0.06,2.36,3.89,1.53
Boban Marjanovic,2018-19,8.18,5.14,1.45,0.45,0.23,PHI,30.0,22,3,305,0.625,0.5,26,36,0.722,Boban Marjanovic,1.0,1.5,0.18,0.36,3.41,5.45,1.45
Boban Marjanovic,2018-19,7.28,4.57,0.93,0.47,0.28,TOT,30.0,58,12,681,0.615,0.4,98,131,0.748,Boban Marjanovic,1.02,1.6,0.07,0.17,2.76,4.48,1.5
Boban Marjanovic,2019-20,6.57,4.48,0.45,0.23,0.18,DAL,31.0,44,5,422,0.573,0.235,43,57,0.754,Boban Marjanovic,0.68,1.3,0.09,0.39,2.75,4.8,1.5
Boban Marjanovic,2020-21,4.73,3.88,0.3,0.18,0.06,DAL,32.0,33,3,271,0.508,0.125,31,38,0.816,Boban Marjanovic,0.36,0.9,0.03,0.24,1.88,3.7,1.42
Boban Marjanovic,2021-22,4.26,1.7,0.13,0.13,0.0,DAL,33.0,23,0,128,0.6,0.25,13,22,0.591,Boban Marjanovic,0.65,1.0,0.04,0.17,1.83,3.04,0.35
Boban Marjanovic,2022-23,3.29,1.94,0.29,0.06,0.16,HOU,34.0,31,0,171,0.683,0.0,20,27,0.741,Boban Marjanovic,0.45,0.3,0.0,0.03,1.32,1.94,0.65
Boban Marjanovic,2023-24,3.21,2.29,0.43,0.14,0.07,HOU,35.0,14,0,71,0.529,0.0,9,14,0.643,Boban Marjanovic,0.36,0.4,0.0,0.14,1.29,2.43,0.5
Lauri Markkanen,2017-18,15.19,7.47,1.16,0.59,0.57,CHI,21.0,68,68,2020,0.434,0.362,140,166,0.843,Lauri Markkanen,1.22,1.5,2.13,5.9,5.5,12.68,1.16
Lauri Markkanen,2018-19,18.73,9.04,1.44,0.63,0.71,CHI,22.0,52,51,1682,0.43,0.361,170,195,0.872,Lauri Markkanen,1.63,2.3,2.31,6.38,6.58,15.29,1.42
Lauri Markkanen,2019-20,14.74,6.26,1.48,0.46,0.84,CHI,23.0,50,50,1492,0.425,0.344,126,153,0.824,Lauri Markkanen,1.62,1.9,2.18,6.34,5.02,11.82,1.2
Lauri Markkanen,2020-21,13.63,5.25,0.88,0.29,0.51,CHI,24.0,51,26,1317,0.48,0.402,76,92,0.826,Lauri Markkanen,1.02,1.5,2.33,5.8,4.9,10.22,0.69
Lauri Markkanen,2021-22,14.75,5.66,1.33,0.49,0.74,CLE,25.0,61,61,1878,0.445,0.358,138,159,0.868,Lauri Markkanen,0.89,2.1,2.23,6.23,5.13,11.52,0.97
Lauri Markkanen,2022-23,25.62,8.64,1.86,0.58,0.64,UTA,26.0,66,66,2272,0.499,0.391,349,399,0.875,Lauri Markkanen,1.92,2.1,3.03,7.74,8.65,17.35,1.97
Lauri Markkanen,2023-24,23.24,8.16,2.0,0.47,0.91,UTA,27.0,55,55,1820,0.48,0.399,249,277,0.899,Lauri Markkanen,1.4,1.8,3.18,7.98,7.76,16.18,2.22
Lauri Markkanen,2024-25,18.98,5.91,1.49,0.36,0.7,UTA,28.0,47,47,1476,0.423,0.346,162,185,0.876,Lauri Markkanen,1.4,1.7,2.94,8.49,6.3,14.89,1.53
Lauri Markkanen,2025-26,27.6,6.3,2.1,0.4,0.9,UTA,28.0,10,10,353,0.448,0.356,62,70,0.886,Lauri Markkanen,1.3,1.5,3.2,9.0,9.1,20.3,2.1
Damir Markota,2006-07,1.7,1.03,0.2,0.03,0.1,MIL,21.0,30,0,170,0.365,0.375,7,11,0.636,Damir Markota,0.5,0.7,0.2,0.53,0.63,1.73,0.37
Kendall Marshall,2012-13,2.98,0.88,2.98,0.08,0.46,PHX,21.0,48,3,702,0.371,0.315,8,14,0.571,Kendall Marshall,1.19,1.0,0.48,1.52,1.17,3.15,0.08
